id,path,type,duration,text_cyrillic,text_latin,text_spt,ref_normalized,hyp_normalized,wer,cer,sequence_similarity,ref_word_count,hyp_word_count,word_count
1326,1040-56.wav,train,25.398,"Россия Қуруқликдаги қўшинлари қўмондони генерал-полковник Владимир Чиркиннинг журналистларга маълум қилишича, Тожикистон ҳукумати мамлакатдаги Россия ҳарбий базасининг 2014-йилдан кейин қолиши шартларига оид Москва тақдим этган битим лойиҳасига рози бўлган.","Rossiya Quruqlikdagi qo'shinlari qo'mondoni general-polkovnik Vladimir Chirkinning jurnalistlarga ma'lum qilishicha, Tojikiston hukumati mamlakatdagi Rossiya harbiy bazasining 2014-yildan keyin qolishi shartlariga oid Moskva taqdim etgan bitim loyihasiga rozi bo'lgan.","Rossiya quruqlikdagi qo'shinlari qo'mondoni general-polkovnik Vladimir Chirkinning jurnalistlarga ma'lum qilishicha, Tojikiston hukumati mamlakatdagi Rossiya harbiy bazasining 2014-yildan keyin qolishi shartlariga oid Moskva taqdim etgan bitim loyihasiga rozi bo'lgan.",rossiya quruqlikdagi qo'shinlari qo'mondoni general-polkovnik vladimir chirkinning jurnalistlarga ma'lum qilishicha tojikiston hukumati mamlakatdagi rossiya harbiy bazasining ikki ming o'n to'rtinchi yildan keyin qolishi shartlariga oid moskva taqdim etgan bitim loyihasiga rozi bo'lgan,rossiya quruqlikdagi qo'shinlari qo'mondoni general-polkovnik vladimir chirkinning jurnalistlarga ma'lum qilishicha tojikiston hukumati mamlakatdagi rossiya harbiy bazasining ikki ming o'n to'rtinchi yildan keyin qolishi shartlariga oid moskva taqdim etgan bitim loyihasiga rozi bo'lgan,0.0,0.0,1.0,32,32,28
1328,1044-24.wav,train,10.0715,"Назарий жиҳатдан - ҳа. ""Ўзим истамаган менинг шахсий маълумотимни эълон қилгани учун"", деб.","Nazariy jihatdan - ha. ""O'zim istamagan mening shaxsiy ma'lumotimni e'lon qilgani uchun"", deb.","Nazariy jihatdan ha, o'zim istamagan mening shaxsiy ma'lumotimni e'lon qilgani uchun, deb.",nazariy jihatdan ha o'zim istamagan mening shaxsiy ma'lumotimni e'lon qilgani uchun deb,nazariy jihatdan ha o'zim istamagan mening shaxsiy ma'lumotimni e'lon qilgani uchun deb,0.0,0.0,1.0,12,12,13
1329,1063-45.wav,train,8.5641875,Халқаро ташкилот мурожаатига расмий Тошкент муносабати ҳозирча маълум эмас.,Xalqaro tashkilot murojaatiga rasmiy Toshkent munosabati hozircha ma'lum emas.,Xalqaro tashkilot murojaatiga rasmiy Toshkent munosabati hozircha ma'lum emas.,xalqaro tashkilot murojaatiga rasmiy toshkent munosabati hozircha ma'lum emas,xalqaro tashkilot murojaatiga rasmiy toshkent munosabati hozircha ma'lum emas,0.0,0.0,1.0,9,9,9
1331,1055-83.wav,train,15.5366875,16 май куни ЎзЛиДеП фракцияси аъзолари мамлакат Конституциясига ўзгартириш ва қўшимчалар киритиш жараёнини бошлаш таклифи билан чиққан.,16-may kuni O'zLiDeP fraksiyasi a'zolari mamlakat Konstitutsiyasiga o'zgartirish va qo'shimchalar kiritish jarayonini boshlash taklifi bilan chiqqan.,16-may kuni O'zLiDep fraksiyasi a'zolari mamlakat konstitutsiyasiga o'zgartirish va qo'shimchalar kiritish jarayonini boshlash taklifi bilan chiqqan.,o'n oltinchi may kuni o'zlidep fraksiyasi a'zolari mamlakat konstitutsiyasiga o'zgartirish va qo'shimchalar kiritish jarayonini boshlash taklifi bilan chiqqan,o'n oltinchi may kuni o'zlidep fraksiyasi a'zolari mamlakat konstitutsiyasiga o'zgartirish va qo'shimchalar kiritish jarayonini boshlash taklifi bilan chiqqan,0.0,0.0,1.0,18,18,17
1333,1041-06.wav,train,16.45,2012 йилнинг декабр ойида имзоланган “Тезкор қидирув фаолияти тўғрисида”ги қонун бир йил ўтиб 2013 йилнинг 25 декабр куни кучга кирди.,2012-yilning dekabr oyida imzolangan “Tezkor qidiruv faoliyati to'g'risida”gi qonun bir yil o'tib 2013-yilning 25-dekabr kuni kuchga kirdi.,"2012-yilning dekabr oyida imzolangan Tezkor qidiruv faoliyati to'g'risidagi qonun bir yil o'tib, 2013-yilning 25-dekabr kuni kuchga kirdi.",ikki ming o'n ikkinchi yilning dekabr oyida imzolangan tezkor qidiruv faoliyati to'g'risidagi qonun bir yil o'tib ikki ming o'n uchinchi yilning yigirma beshinchi dekabr kuni kuchga kirdi,ikki ming o'n ikkinchi yilning dekabr oyida imzolangan tezkor qidiruv faoliyati to'g'risidagi qonun bir yil o'tib ikki ming o'n uchinchi yilning yigirma beshinchi dekabr kuni kuchga kirdi,0.0,0.0,1.0,27,27,20
1334,1006-53.wav,train,14.3786875,"Ҳали байрамга икки кун қолганда Душанбе, Хўжанд, Бохтар каби шаҳарларда ва туманлар марказларида ҳарбий парад ўтказилди.","Hali bayramga ikki kun qolganda Dushanbe, Xo'jand, Boxtar kabi shaharlarda va tumanlar markazlarida harbiy parad o'tkazildi.","Hali bayramga ikki kun qolganda Dushanbe, Xo'jand, Boxtar kabi shaharlarda va tumanlar markazlarida harbiy parad o'tkazildi.",hali bayramga ikki kun qolganda dushanbe xo'jand boxtar kabi shaharlarda va tumanlar markazlarida harbiy parad o'tkazildi,hali bayramga ikki kun qolganda dushanbe xo'jand boxtar kabi shaharlarda va tumanlar markazlarida harbiy parad o'tkazildi,0.0,0.0,1.0,16,16,16
1335,1022-70.wav,train,18.3863125,"Афғонистоннинг шимолий-шарқий Бадахшон вилоятидан олинган хабарларга кўра, хорижий жангарилар бошчилик қилаётган қақшатқич жанглардан қарийб бир ҳафта ўтиб, толиблар Юмгон тумани ҳокимлигини босиб олишган.","Afg'onistonning shimoliy-sharqiy Badaxshon viloyatidan olingan xabarlarga ko'ra, xorijiy jangarilar boshchilik qilayotgan qaqshatqich janglardan qariyb bir hafta o'tib, toliblar Yumgon tumani hokimligini bosib olishgan.","Afg'onistonning shimoliy-sharqiy Badaxshon viloyatidan olingan xabarlarga ko'ra, xorijiy jangarilar boshchilik qilayotgan qaqshatqich janglardan qariyb bir hafta o'tib, Toliblar Yumgon tumani hokimligini bosib olishgan.",afg'onistonning shimoliy-sharqiy badaxshon viloyatidan olingan xabarlarga ko'ra xorijiy jangarilar boshchilik qilayotgan qaqshatqich janglardan qariyb bir hafta o'tib toliblar yumgon tumani hokimligini bosib olishgan,afg'onistonning shimoliy-sharqiy badaxshon viloyatidan olingan xabarlarga ko'ra xorijiy jangarilar boshchilik qilayotgan qaqshatqich janglardan qariyb bir hafta o'tib toliblar yumgon tumani hokimligini bosib olishgan,0.0,0.0,1.0,23,23,23
1336,1063-51.wav,train,11.76,"Ҳибсдаги Уйғур профессори Илҳом Тўхта бир ҳафтадан бери овқат ейишни рад қилган, деб хабар беради унинг ҳимоячиси.","Hibsdagi Uyg'ur professori Ilhom To'xta bir haftadan beri ovqat yeyishni rad qilgan, deb xabar beradi uning himoyachisi.","Hibsdagi uyg'ur professori Ilhom To'xta bir haftadan beri ovqat yeyishni rad qilgan, deb xabar beradi uning himoyachisi.",hibsdagi uyg'ur professori ilhom to'xta bir haftadan beri ovqat yeyishni rad qilgan deb xabar beradi uning himoyachisi,hibsdagi uyg'ur professori ilhom to'xta bir haftadan beri ovqat yeyishni rad qilgan deb xabar beradi uning himoyachisi,0.0,0.0,1.0,17,17,17
1343,1053-31.wav,train,11.94,"Қозоғистон махсус хизматларига кўра, юзлаб қозоғистонликлар Ироқ ва Суриядаги ""Исломий Давлат"" гуруҳи сафларида жанг қилмоқда.","Qozog'iston maxsus xizmatlariga ko'ra, yuzlab qozog'istonliklar Iroq va Suriyadagi ""Islomiy Davlat"" guruhi saflarida jang qilmoqda.","Qozog'iston maxsus xizmatlariga ko'ra, yuzlab qozog'istonliklar Iroq va Suriyadagi ""Islomiy davlat"" guruhi saflarida jang qilmoqda.",qozog'iston maxsus xizmatlariga ko'ra yuzlab qozog'istonliklar iroq va suriyadagi islomiy davlat guruhi saflarida jang qilmoqda,qozog'iston maxsus xizmatlariga ko'ra yuzlab qozog'istonliklar iroq va suriyadagi islomiy davlat guruhi saflarida jang qilmoqda,0.0,0.0,1.0,15,15,15
1344,1031-16.wav,train,11.8845625,Айни пайтда иттифоқ раҳбарлари Москвага қарши янги жазо чораларини муҳокама этиш учун Брюсселда тўпланишмоқда.,Ayni paytda ittifoq rahbarlari Moskvaga qarshi yangi jazo choralarini muhokama etish uchun Bryusselda to'planishmoqda.,Ayni paytda ittifoq rahbarlari Moskvaga qarshi yangi jazo choralarini muhokama etish uchun Bryusselda to'planishmoqda.,ayni paytda ittifoq rahbarlari moskvaga qarshi yangi jazo choralarini muhokama etish uchun bryusselda to'planishmoqda,ayni paytda ittifoq rahbarlari moskvaga qarshi yangi jazo choralarini muhokama etish uchun bryusselda to'planishmoqda,0.0,0.0,1.0,14,14,14
1346,1020-42.wav,train,22.191125,"Россия Терроризмга қарши Агентлигининг маълум қилишича, Москвада террорчилик ҳужумини амалга оширишни режалаган гуруҳга қарши рейд ўтказилган. Рейд натижасида икки шахс ўлдирилган.","Rossiya Terrorizmga qarshi Agentligining ma'lum qilishicha, Moskvada terrorchilik hujumini amalga oshirishni rejalagan guruhga qarshi reyd o'tkazilgan. Reyd natijasida ikki shaxs o'ldirilgan.","Rossiya terrorizmga qarshi agentligining ma'lum qilishicha, Moskvada terrorchilik hujumini amalga oshirishni rejalagan guruhga qarshi reyd o'tkazilgan. Reyd natijasida ikki shaxs o'ldirilgan.",rossiya terrorizmga qarshi agentligining ma'lum qilishicha moskvada terrorchilik hujumini amalga oshirishni rejalagan guruhga qarshi reyd o'tkazilgan reyd natijasida ikki shaxs o'ldirilgan,rossiya terrorizmga qarshi agentligining ma'lum qilishicha moskvada terrorchilik hujumini amalga oshirishni rejalagan guruhga qarshi reyd o'tkazilgan reyd natijasida ikki shaxs o'ldirilgan,0.0,0.0,1.0,21,21,21
1347,1055-28.wav,train,11.1183125,Хитой ғарбий ҳудуди бўлмиш Шинжонда маҳаллий мусулмонлари учун йирик ҳибс жамлоқлари тармоғини қурмоқда.,Xitoy g'arbiy hududi bo'lmish Shinjonda mahalliy musulmonlari uchun yirik hibs jamloqlari tarmog'ini qurmoqda.,Xitoy g'arbiy hududi bo'lmish Shinjonda mahalliy musulmonlari uchun yirik hibs jamloqlari tarmog'ini qurmoqda.,xitoy g'arbiy hududi bo'lmish shinjonda mahalliy musulmonlari uchun yirik hibs jamloqlari tarmog'ini qurmoqda,xitoy g'arbiy hududi bo'lmish shinjonda mahalliy musulmonlari uchun yirik hibs jamloqlari tarmog'ini qurmoqda,0.0,0.0,1.0,13,13,13
1348,1037-50.wav,train,12.13775,БМТдаги айрим давлатларнинг вакиллари Хитойдаги уйғур ва бошқа мусулмонларга бўлаётган муносабатни қўллашди.,BMTdagi ayrim davlatlarning vakillari Xitoydagi uyg'ur va boshqa musulmonlarga bo'layotgan munosabatni qo'llashdi.,BMTdagi ayrim davlatlarning vakillari Xitoydagi uyg'ur va boshqa musulmonlarga bo'layotgan munosabatni qo'llashdi.,bmtdagi ayrim davlatlarning vakillari xitoydagi uyg'ur va boshqa musulmonlarga bo'layotgan munosabatni qo'llashdi,bmtdagi ayrim davlatlarning vakillari xitoydagi uyg'ur va boshqa musulmonlarga bo'layotgan munosabatni qo'llashdi,0.0,0.0,1.0,12,12,12
1350,1021-38.wav,train,13.39,АҚШда жойлашган Журналистларни ҳимоя қилиш қўмитаси (Committee to Protect Journalists) ана шундай баёнот билан чиққан.,AQShda joylashgan Jurnalistlarni himoya qilish qo'mitasi (Committee to Protect Journalists) ana shunday bayonot bilan chiqqan.,AQSHda joylashgan Jurnalistlarni himoya qilish qo'mitasi (Committee to Protect Journalists) ana shunday bayonot bilan chiqqan.,aqshda joylashgan jurnalistlarni himoya qilish qo'mitasi (committee to protect journalists) ana shunday bayonot bilan chiqqan,aqshda joylashgan jurnalistlarni himoya qilish qo'mitasi (committee to protect journalists) ana shunday bayonot bilan chiqqan,0.0,0.0,1.0,15,15,15
1351,1047-10.wav,train,7.63,Подшоҳлик зиёратчиларга Макка ва Мадина эшикларини очди.,Podshohlik ziyoratchilarga Makka va Madina eshiklarini ochdi.,Podshohlik ziyoratchilarga Makka va Madina eshiklarini ochdi.,podshohlik ziyoratchilarga makka va madina eshiklarini ochdi,podshohlik ziyoratchilarga makka va madina eshiklarini ochdi,0.0,0.0,1.0,7,7,7
1353,1066-45.wav,train,16.29,Ўзбекистон Футбол Федерациясининг ижроия қўмитаси Самвел Бабаянни футбол бўйича мамлакат терма жамоасининг бош мураббийлигидан четлатиш чақириқларини рад этган.,O'zbekiston Futbol Federatsiyasining ijroiya qo'mitasi Samvel Babayanni futbol bo'yicha mamlakat terma jamoasining bosh murabbiyligidan chetlatish chaqiriqlarini rad etgan.,O'zbekiston futbol federatsiyasining ijroiya qo'mitasi Samvel Babayanni futbol bo'yicha mamlakat terma jamoasining bosh murabbiyligidan chetlatish chaqiriqlarini rad etgan.,o'zbekiston futbol federatsiyasining ijroiya qo'mitasi samvel babayanni futbol bo'yicha mamlakat terma jamoasining bosh murabbiyligidan chetlatish chaqiriqlarini rad etgan,o'zbekiston futbol federatsiyasining ijroiya qo'mitasi samvel babayanni futbol bo'yicha mamlakat terma jamoasining bosh murabbiyligidan chetlatish chaqiriqlarini rad etgan,0.0,0.0,1.0,18,18,18
1355,1004-09.wav,train,11.20225,Россияга муҳожирликка чиқувчи ўзбекистонликлар бугун иккига бўлинган: қолганлар ва кетганлар.,Rossiyaga muhojirlikka chiquvchi o'zbekistonliklar bugun ikkiga bo'lingan: qolganlar va ketganlar.,Rossiyaga muhojirlikka chiquvchi o'zbekistonliklar bugun ikkiga bo'lingan: qolganlar va ketganlar.,rossiyaga muhojirlikka chiquvchi o'zbekistonliklar bugun ikkiga bo'lingan qolganlar va ketganlar,rossiyaga muhojirlikka chiquvchi o'zbekistonliklar bugun ikkiga bo'lingan qolganlar va ketganlar,0.0,0.0,1.0,10,10,10
1356,1043-14.wav,train,16.75,"Туркияда Украина ташқи ишлар вазири билан ўтказган музокаралари ортидан гапирар экан, Россия ташқи ишлар вазири Президент Путин Россия иқтисодига яхши қараётганини айтди.","Turkiyada Ukraina tashqi ishlar vaziri bilan o'tkazgan muzokaralari ortidan gapirar ekan, Rossiya tashqi ishlar vaziri Prezident Putin Rossiya iqtisodiga yaxshi qarayotganini aytdi.","Turkiyada Ukraina tashqi ishlar vaziri bilan o'tkazgan muzokaralari ortidan gapirar ekan, Rossiya tashqi ishlar vaziri Prezident Putin Rossiya iqtisodiga yaxshi qarayotganini aytdi.",turkiyada ukraina tashqi ishlar vaziri bilan o'tkazgan muzokaralari ortidan gapirar ekan rossiya tashqi ishlar vaziri prezident putin rossiya iqtisodiga yaxshi qarayotganini aytdi,turkiyada ukraina tashqi ishlar vaziri bilan o'tkazgan muzokaralari ortidan gapirar ekan rossiya tashqi ishlar vaziri prezident putin rossiya iqtisodiga yaxshi qarayotganini aytdi,0.0,0.0,1.0,22,22,22
1359,1023-34.wav,train,21.483,"Шуша ҳам ""олинди"", Озарбайжонда Тоғли Қорабоғ деб ҳамма нарса - инсон ҳуқуқлари, қамоқхоналардаги қийноқлар, сиёсий маҳбуслар ва коррупция муаммоси унутилдими? Янги хавотирлар ўртага чиқмоқда.","Shusha ham ""olindi"", Ozarbayjonda Tog'li Qorabog' deb hamma narsa - inson huquqlari, qamoqxonalardagi qiynoqlar, siyosiy mahbuslar va korrupsiya muammosi unutildimi? Yangi xavotirlar o'rtaga chiqmoqda.","Shusha ham olindi. Ozarbayjonda ""Tog'li Qorabog' deb hamma narsa, inson huquqlari, qamoqxonalardagi qiynoqlar, siyosiy mahbuslar va korrupsiya muammosi"" unutildimi? Yangi xavotirlar o'rtaga chiqmoqda.",shusha ham olindi ozarbayjonda tog'li qorabog' deb hamma narsa inson huquqlari qamoqxonalardagi qiynoqlar siyosiy mahbuslar va korrupsiya muammosi unutildimi yangi xavotirlar o'rtaga chiqmoqda,shusha ham olindi ozarbayjonda tog'li qorabog' deb hamma narsa inson huquqlari qamoqxonalardagi qiynoqlar siyosiy mahbuslar va korrupsiya muammosi unutildimi yangi xavotirlar o'rtaga chiqmoqda,0.0,0.0,1.0,23,23,24
