id,original_path,augmented_path,original_duration,augmented_duration,speed_applied,speed_rate_applied,pitch_applied,noise_applied,time_mask_applied,augmentation_type
1249,00009973.wav,00009973_augmented_pch_msk.wav,5.06,5.06,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1250,00009973.wav,00009973_augmented_spd_pch_nse.wav,5.06,4.9476,True,1.0227,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1251,00009973.wav,00009973_augmented_spd_pch_msk.wav,5.06,5.4648,True,0.9259,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1252,00009980.wav,00009980_augmented_spd_nse.wav,3.728,3.4096,True,1.0934,False,True,False,AugmentationType.SPEED|NOISE
1253,00009980.wav,00009980_augmented_pch_msk.wav,3.728,3.728,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1254,00009980.wav,00009980_augmented_spd_pch_nse.wav,3.728,3.9838,True,0.9358,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1255,00009980.wav,00009980_augmented_spd_pch_msk.wav,3.728,3.9516,True,0.9434,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1256,00009994.wav,00009994_augmented_spd_nse.wav,5.5094,5.8302,True,0.945,False,True,False,AugmentationType.SPEED|NOISE
1257,00009994.wav,00009994_augmented_pch_msk.wav,5.5094,5.5094,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1258,00009994.wav,00009994_augmented_spd_pch_nse.wav,5.5094,5.3381,True,1.0321,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1259,00009994.wav,00009994_augmented_spd_pch_msk.wav,5.5094,5.9601,True,0.9244,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1260,00010038.wav,00010038_augmented_spd_nse.wav,12.8694,13.5429,True,0.9503,False,True,False,AugmentationType.SPEED|NOISE
1261,00010038.wav,00010038_augmented_pch_msk.wav,12.8694,12.8694,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1262,00010038.wav,00010038_augmented_spd_pch_nse.wav,12.8694,13.9573,True,0.9221,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1263,00010038.wav,00010038_augmented_spd_pch_msk.wav,12.8694,11.7246,True,1.0976,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1264,00010045.wav,00010045_augmented_spd_nse.wav,13.1894,13.2013,True,0.9991,False,True,False,AugmentationType.SPEED|NOISE
1265,00010045.wav,00010045_augmented_pch_msk.wav,13.1894,13.1894,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1266,00010045.wav,00010045_augmented_spd_pch_nse.wav,13.1894,14.3257,True,0.9207,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1267,00010045.wav,00010045_augmented_spd_pch_msk.wav,13.1894,12.9791,True,1.0162,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1268,00010077.wav,00010077_augmented_spd_nse.wav,6.5014,6.1837,True,1.0514,False,False,False,AugmentationType.SPEED|NOISE
1269,00010077.wav,00010077_augmented_pch_msk.wav,6.5014,6.5014,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1270,00010077.wav,00010077_augmented_spd_pch_nse.wav,6.5014,6.3537,True,1.0232,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1271,00010077.wav,00010077_augmented_spd_pch_msk.wav,6.5014,6.9339,True,0.9376,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1272,00010107.wav,00010107_augmented_spd_nse.wav,10.544,9.8472,True,1.0708,False,True,False,AugmentationType.SPEED|NOISE
1273,00010107.wav,00010107_augmented_pch_msk.wav,10.544,10.544,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1274,00010107.wav,00010107_augmented_spd_pch_nse.wav,10.544,10.8392,True,0.9728,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1275,00010107.wav,00010107_augmented_spd_pch_msk.wav,10.544,11.1059,True,0.9494,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1276,00010205.wav,00010205_augmented_spd_nse.wav,9.0507,8.3345,True,1.0859,False,True,False,AugmentationType.SPEED|NOISE
1277,00010205.wav,00010205_augmented_pch_msk.wav,9.0507,9.0507,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1278,00010205.wav,00010205_augmented_spd_pch_nse.wav,9.0507,9.4871,True,0.954,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1279,00010205.wav,00010205_augmented_spd_pch_msk.wav,9.0507,9.8989,True,0.9143,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1280,00010265.wav,00010265_augmented_spd_nse.wav,8.752,8.7446,True,1.0008,False,True,False,AugmentationType.SPEED|NOISE
1281,00010265.wav,00010265_augmented_pch_msk.wav,8.752,8.752,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1282,00010265.wav,00010265_augmented_spd_pch_nse.wav,8.752,8.1879,True,1.0689,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1283,00010265.wav,00010265_augmented_spd_pch_msk.wav,8.752,8.6378,True,1.0132,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1284,00010282.wav,00010282_augmented_spd_nse.wav,10.7467,11.1045,True,0.9678,False,True,False,AugmentationType.SPEED|NOISE
1285,00010282.wav,00010282_augmented_pch_msk.wav,10.7467,10.7467,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1286,00010282.wav,00010282_augmented_spd_pch_nse.wav,10.7467,10.9994,True,0.977,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1287,00010282.wav,00010282_augmented_spd_pch_msk.wav,10.7467,9.7876,True,1.098,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1288,00010297.wav,00010297_augmented_spd_nse.wav,6.4053,7.1077,True,0.9012,False,False,False,AugmentationType.SPEED|NOISE
1289,00010297.wav,00010297_augmented_pch_msk.wav,6.4053,6.4053,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1290,00010297.wav,00010297_augmented_spd_pch_nse.wav,6.4053,7.0464,True,0.909,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1291,00010297.wav,00010297_augmented_spd_pch_msk.wav,6.4053,6.9816,True,0.9175,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1292,00010334.wav,00010334_augmented_spd_nse.wav,12.14,12.4261,True,0.977,False,True,False,AugmentationType.SPEED|NOISE
1293,00010334.wav,00010334_augmented_pch_msk.wav,12.14,12.14,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1294,00010334.wav,00010334_augmented_spd_pch_nse.wav,12.14,12.9925,True,0.9344,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1295,00010334.wav,00010334_augmented_spd_pch_msk.wav,12.14,12.0501,True,1.0075,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1296,00010393.wav,00010393_augmented_spd_nse.wav,13.776,12.8956,True,1.0683,False,False,False,AugmentationType.SPEED|NOISE
1297,00010393.wav,00010393_augmented_pch_msk.wav,13.776,13.776,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1298,00010393.wav,00010393_augmented_spd_pch_nse.wav,13.776,15.1411,True,0.9098,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1299,00010393.wav,00010393_augmented_spd_pch_msk.wav,13.776,14.5762,True,0.9451,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1300,00010424.wav,00010424_augmented_spd_nse.wav,4.4935,4.9764,True,0.903,False,False,False,AugmentationType.SPEED|NOISE
1301,00010424.wav,00010424_augmented_pch_msk.wav,4.4935,4.4935,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1302,00010424.wav,00010424_augmented_spd_pch_nse.wav,4.4935,4.6981,True,0.9565,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1303,00010424.wav,00010424_augmented_spd_pch_msk.wav,4.4935,4.4254,True,1.0154,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1304,00010444.wav,00010444_augmented_spd_nse.wav,15.2161,14.3912,True,1.0573,False,True,False,AugmentationType.SPEED|NOISE
1305,00010444.wav,00010444_augmented_pch_msk.wav,15.2161,15.2161,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1306,00010444.wav,00010444_augmented_spd_pch_nse.wav,15.2161,15.6169,True,0.9743,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1307,00010444.wav,00010444_augmented_spd_pch_msk.wav,15.2161,16.2918,True,0.934,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1308,00010463.wav,00010463_augmented_spd_nse.wav,18.7573,19.8524,True,0.9448,False,False,False,AugmentationType.SPEED|NOISE
1309,00010463.wav,00010463_augmented_pch_msk.wav,18.7573,18.7573,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1310,00010463.wav,00010463_augmented_spd_pch_nse.wav,18.7573,20.0163,True,0.9371,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1311,00010463.wav,00010463_augmented_spd_pch_msk.wav,18.7573,17.2301,True,1.0886,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1312,00010517.wav,00010517_augmented_spd_nse.wav,14.8,15.3059,True,0.9669,False,True,False,AugmentationType.SPEED|NOISE
1313,00010517.wav,00010517_augmented_pch_msk.wav,14.8,14.8,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1314,00010517.wav,00010517_augmented_spd_pch_nse.wav,14.8,13.974,True,1.0591,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1315,00010517.wav,00010517_augmented_spd_pch_msk.wav,14.8,14.7941,True,1.0004,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1316,00010520.wav,00010520_augmented_spd_nse.wav,16.88,17.9625,True,0.9397,False,True,False,AugmentationType.SPEED|NOISE
1317,00010520.wav,00010520_augmented_pch_msk.wav,16.88,16.88,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1318,00010520.wav,00010520_augmented_spd_pch_nse.wav,16.88,17.0642,True,0.9892,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1319,00010520.wav,00010520_augmented_spd_pch_msk.wav,16.88,15.5767,True,1.0837,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1320,00010555.wav,00010555_augmented_spd_nse.wav,16.7627,15.9302,True,1.0523,False,True,False,AugmentationType.SPEED|NOISE
1321,00010555.wav,00010555_augmented_pch_msk.wav,16.7627,16.7627,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1322,00010555.wav,00010555_augmented_spd_pch_nse.wav,16.7627,17.0397,True,0.9837,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1323,00010555.wav,00010555_augmented_spd_pch_msk.wav,16.7627,17.1271,True,0.9787,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1324,00010648.wav,00010648_augmented_spd_nse.wav,16.34,16.5077,True,0.9898,False,False,False,AugmentationType.SPEED|NOISE
1325,00010648.wav,00010648_augmented_pch_msk.wav,16.34,16.34,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1326,00010648.wav,00010648_augmented_spd_pch_nse.wav,16.34,15.7399,True,1.0381,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1327,00010648.wav,00010648_augmented_spd_pch_msk.wav,16.34,16.6669,True,0.9804,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1328,00010720.wav,00010720_augmented_spd_nse.wav,14.4054,14.3842,True,1.0015,False,True,False,AugmentationType.SPEED|NOISE
1329,00010720.wav,00010720_augmented_pch_msk.wav,14.4054,14.4054,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1330,00010720.wav,00010720_augmented_spd_pch_nse.wav,14.4054,15.1001,True,0.954,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1331,00010720.wav,00010720_augmented_spd_pch_msk.wav,14.4054,13.3887,True,1.0759,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1332,00010743.wav,00010743_augmented_spd_nse.wav,6.1707,5.8457,True,1.0556,False,False,False,AugmentationType.SPEED|NOISE
1333,00010743.wav,00010743_augmented_pch_msk.wav,6.1707,6.1707,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1334,00010743.wav,00010743_augmented_spd_pch_nse.wav,6.1707,6.3827,True,0.9668,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1335,00010743.wav,00010743_augmented_spd_pch_msk.wav,6.1707,6.4967,True,0.9498,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1336,00010744.wav,00010744_augmented_spd_nse.wav,17.2,17.7305,True,0.9701,False,False,False,AugmentationType.SPEED|NOISE
1337,00010744.wav,00010744_augmented_pch_msk.wav,17.2,17.2,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1338,00010744.wav,00010744_augmented_spd_pch_nse.wav,17.2,18.0884,True,0.9509,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1339,00010744.wav,00010744_augmented_spd_pch_msk.wav,17.2,17.9289,True,0.9593,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1340,00010751.wav,00010751_augmented_spd_nse.wav,16.976,16.144,True,1.0515,False,True,False,AugmentationType.SPEED|NOISE
1341,00010751.wav,00010751_augmented_pch_msk.wav,16.976,16.976,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1342,00010751.wav,00010751_augmented_spd_pch_nse.wav,16.976,18.0756,True,0.9392,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1343,00010751.wav,00010751_augmented_spd_pch_msk.wav,16.976,18.1289,True,0.9364,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1344,00010804.wav,00010804_augmented_spd_nse.wav,10.3933,10.7037,True,0.971,False,True,False,AugmentationType.SPEED|NOISE
1345,00010804.wav,00010804_augmented_pch_msk.wav,10.3933,10.3933,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1346,00010804.wav,00010804_augmented_spd_pch_nse.wav,10.3933,9.9856,True,1.0408,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1347,00010804.wav,00010804_augmented_spd_pch_msk.wav,10.3933,10.8261,True,0.96,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1348,00010850.wav,00010850_augmented_spd_nse.wav,17.7442,18.7163,True,0.9481,False,True,False,AugmentationType.SPEED|NOISE
1349,00010850.wav,00010850_augmented_pch_msk.wav,17.7442,17.7442,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1350,00010850.wav,00010850_augmented_spd_pch_nse.wav,17.7442,18.0348,True,0.9839,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1351,00010850.wav,00010850_augmented_spd_pch_msk.wav,17.7442,17.0974,True,1.0378,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1352,00010870.wav,00010870_augmented_spd_nse.wav,15.8134,15.4117,True,1.0261,False,False,False,AugmentationType.SPEED|NOISE
1353,00010870.wav,00010870_augmented_pch_msk.wav,15.8134,15.8134,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1354,00010870.wav,00010870_augmented_spd_pch_nse.wav,15.8134,15.4178,True,1.0257,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1355,00010870.wav,00010870_augmented_spd_pch_msk.wav,15.8134,15.7248,True,1.0056,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1356,00010871.wav,00010871_augmented_spd_nse.wav,12.35,11.2709,True,1.0957,False,False,False,AugmentationType.SPEED|NOISE
1357,00010871.wav,00010871_augmented_pch_msk.wav,12.35,12.35,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1358,00010871.wav,00010871_augmented_spd_pch_nse.wav,12.35,11.478,True,1.076,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1359,00010871.wav,00010871_augmented_spd_pch_msk.wav,12.35,12.3416,True,1.0007,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1360,00010881.wav,00010881_augmented_spd_nse.wav,19.8133,18.5921,True,1.0657,False,False,False,AugmentationType.SPEED|NOISE
1361,00010881.wav,00010881_augmented_pch_msk.wav,19.8133,19.8133,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1362,00010881.wav,00010881_augmented_spd_pch_nse.wav,19.8133,21.3334,True,0.9287,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1363,00010881.wav,00010881_augmented_spd_pch_msk.wav,19.8133,19.63,True,1.0093,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1364,00010917.wav,00010917_augmented_spd_nse.wav,15.2054,15.8121,True,0.9616,False,False,False,AugmentationType.SPEED|NOISE
1365,00010917.wav,00010917_augmented_pch_msk.wav,15.2054,15.2054,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1366,00010917.wav,00010917_augmented_spd_pch_nse.wav,15.2054,15.0716,True,1.0089,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1367,00010917.wav,00010917_augmented_spd_pch_msk.wav,15.2054,15.9823,True,0.9514,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1368,00010985.wav,00010985_augmented_spd_nse.wav,9.36,9.663,True,0.9686,False,True,False,AugmentationType.SPEED|NOISE
1369,00010985.wav,00010985_augmented_pch_msk.wav,9.36,9.36,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1370,00010985.wav,00010985_augmented_spd_pch_nse.wav,9.36,8.5909,True,1.0895,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1371,00010985.wav,00010985_augmented_spd_pch_msk.wav,9.36,8.7909,True,1.0647,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1372,00011494.wav,00011494_augmented_spd_nse.wav,14.6294,13.8406,True,1.057,False,True,False,AugmentationType.SPEED|NOISE
1373,00011494.wav,00011494_augmented_pch_msk.wav,14.6294,14.6294,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1374,00011494.wav,00011494_augmented_spd_pch_nse.wav,14.6294,15.1876,True,0.9632,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1375,00011494.wav,00011494_augmented_spd_pch_msk.wav,14.6294,13.9535,True,1.0484,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1376,00011552.wav,00011552_augmented_spd_nse.wav,6.2987,6.1926,True,1.0171,False,False,False,AugmentationType.SPEED|NOISE
1377,00011552.wav,00011552_augmented_pch_msk.wav,6.2987,6.2987,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1378,00011552.wav,00011552_augmented_spd_pch_nse.wav,6.2987,6.1948,True,1.0168,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1379,00011552.wav,00011552_augmented_spd_pch_msk.wav,6.2987,6.6099,True,0.9529,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1380,00011659.wav,00011659_augmented_spd_nse.wav,4.688,5.1688,True,0.907,False,True,False,AugmentationType.SPEED|NOISE
1381,00011659.wav,00011659_augmented_pch_msk.wav,4.688,4.688,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1382,00011659.wav,00011659_augmented_spd_pch_nse.wav,4.688,4.3522,True,1.0771,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1383,00011659.wav,00011659_augmented_spd_pch_msk.wav,4.688,4.5412,True,1.0323,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1384,00011664.wav,00011664_augmented_spd_nse.wav,11.408,11.2646,True,1.0127,False,True,False,AugmentationType.SPEED|NOISE
1385,00011664.wav,00011664_augmented_pch_msk.wav,11.408,11.408,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1386,00011664.wav,00011664_augmented_spd_pch_nse.wav,11.408,10.5048,True,1.086,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1387,00011664.wav,00011664_augmented_spd_pch_msk.wav,11.408,11.8672,True,0.9613,True,False,False,AugmentationType.SPEED|PITCH|TIME_MASK
1388,00011684.wav,00011684_augmented_spd_nse.wav,13.4387,13.6724,True,0.9829,False,False,False,AugmentationType.SPEED|NOISE
1389,00011684.wav,00011684_augmented_pch_msk.wav,13.4387,13.4387,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1390,00011684.wav,00011684_augmented_spd_pch_nse.wav,13.4387,12.957,True,1.0372,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1391,00011684.wav,00011684_augmented_spd_pch_msk.wav,13.4387,13.7966,True,0.9741,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1392,00011712.wav,00011712_augmented_spd_nse.wav,4.0054,4.4368,True,0.9028,False,True,False,AugmentationType.SPEED|NOISE
1393,00011712.wav,00011712_augmented_pch_msk.wav,4.0054,4.0054,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
1394,00011712.wav,00011712_augmented_spd_pch_nse.wav,4.0054,4.1784,True,0.9586,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1395,00011712.wav,00011712_augmented_spd_pch_msk.wav,4.0054,4.4246,True,0.9053,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1396,00011734.wav,00011734_augmented_spd_nse.wav,19.5787,21.4225,True,0.9139,False,False,False,AugmentationType.SPEED|NOISE
1397,00011734.wav,00011734_augmented_pch_msk.wav,19.5787,19.5787,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1398,00011734.wav,00011734_augmented_spd_pch_nse.wav,19.5787,21.0001,True,0.9323,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1399,00011734.wav,00011734_augmented_spd_pch_msk.wav,19.5787,20.1968,True,0.9694,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1400,00011736.wav,00011736_augmented_spd_nse.wav,14.6934,16.1166,True,0.9117,False,True,False,AugmentationType.SPEED|NOISE
1401,00011736.wav,00011736_augmented_pch_msk.wav,14.6934,14.6934,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1402,00011736.wav,00011736_augmented_spd_pch_nse.wav,14.6934,14.4892,True,1.0141,True,False,False,AugmentationType.SPEED|PITCH|NOISE
1403,00011736.wav,00011736_augmented_spd_pch_msk.wav,14.6934,14.1766,True,1.0365,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1404,00011741.wav,00011741_augmented_spd_nse.wav,7.4401,6.9493,True,1.0706,False,True,False,AugmentationType.SPEED|NOISE
1405,00011741.wav,00011741_augmented_pch_msk.wav,7.4401,7.4401,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
1406,00011741.wav,00011741_augmented_spd_pch_nse.wav,7.4401,6.7678,True,1.0993,True,True,False,AugmentationType.SPEED|PITCH|NOISE
1407,00011741.wav,00011741_augmented_spd_pch_msk.wav,7.4401,7.2058,True,1.0325,True,False,True,AugmentationType.SPEED|PITCH|TIME_MASK
1408,00011760.wav,00011760_augmented_spd_nse.wav,7.83,8.192,True,0.9558,False,True,False,AugmentationType.SPEED|NOISE
