path,chunk_path,duration,chunk_index
00014898.wav,00014898_0.wav,28.42,0
00014896.wav,00014896_0.wav,24.99,0
00014897.wav,00014897_0.wav,28.08,0
00014901.wav,00014901_0.wav,28.4,0
00014900.wav,00014900_0.wav,28.49,0
00014899.wav,00014899_0.wav,28.32,0
00014902.wav,00014902_0.wav,28.22,0
00014903.wav,00014903_0.wav,28.34,0
00014905.wav,00014905_0.wav,28.48,0
00014906.wav,00014906_0.wav,28.47,0
00014908.wav,00014908_0.wav,28.46,0
00014907.wav,00014907_0.wav,26.76,0
00014911.wav,00014911_0.wav,24.3,0
00014910.wav,00014910_0.wav,28.47,0
00014909.wav,00014909_0.wav,28.43,0
00014912.wav,00014912_0.wav,28.42,0
00014913.wav,00014913_0.wav,23.32,0
00014914.wav,00014914_0.wav,28.23,0
00014915.wav,00014915_0.wav,23.66,0
00014917.wav,00014917_0.wav,28.48,0
00014920.wav,00014920_0.wav,21.95,0
00014916.wav,00014916_0.wav,27.23,0
00014923.wav,00014923_0.wav,26.54,0
00014921.wav,00014921_0.wav,26.53,0
00014924.wav,00014924_0.wav,28.34,0
00014925.wav,00014925_0.wav,6.71,0
00014925.wav,00014925_1.wav,21.06,1
00014928.wav,00014928_0.wav,28.48,0
00014927.wav,00014927_0.wav,28.4,0
00014932.wav,00014932_0.wav,19.21,0
00014932.wav,00014932_1.wav,7.08,1
00014929.wav,00014929_0.wav,28.43,0
00014930.wav,00014930_0.wav,28.44,0
00014933.wav,00014933_0.wav,28.48,0
00014934.wav,00014934_0.wav,28.21,0
00014937.wav,00014937_0.wav,10.09,0
00014937.wav,00014937_1.wav,11.68,1
00014938.wav,00014938_0.wav,21.99,0
00014936.wav,00014936_0.wav,28.16,0
00014944.wav,00014944_0.wav,4.53,0
00014944.wav,00014944_1.wav,18.7,1
00014939.wav,00014939_0.wav,27.74,0
00014942.wav,00014942_0.wav,24.66,0
00014945.wav,00014945_0.wav,27.35,0
00014946.wav,00014946_0.wav,28.46,0
00014948.wav,00014948_0.wav,28.5,0
00014953.wav,00014953_0.wav,28.5,0
00014950.wav,00014950_0.wav,28.45,0
00014954.wav,00014954_0.wav,28.43,0
00014951.wav,00014951_0.wav,23.59,0
00014952.wav,00014952_0.wav,28.43,0
00014955.wav,00014955_0.wav,28.48,0
00014956.wav,00014956_0.wav,28.2,0
00014959.wav,00014959_0.wav,18.69,0
00014958.wav,00014958_0.wav,28.46,0
00014957.wav,00014957_0.wav,28.41,0
00014961.wav,00014961_0.wav,22.89,0
00014963.wav,00014963_0.wav,17.24,0
00014960.wav,00014960_0.wav,28.39,0
00014962.wav,00014962_0.wav,28.21,0
00014964.wav,00014964_0.wav,28.47,0
00014965.wav,00014965_0.wav,24.51,0
00014966.wav,00014966_0.wav,28.49,0
00014968.wav,00014968_0.wav,28.48,0
00014971.wav,00014971_0.wav,28.23,0
00014970.wav,00014970_0.wav,28.47,0
00014972.wav,00014972_0.wav,28.49,0
00014975.wav,00014975_0.wav,24.06,0
00014974.wav,00014974_0.wav,13.4,0
00014974.wav,00014974_1.wav,14.83,1
00014973.wav,00014973_0.wav,8.95,0
00014973.wav,00014973_1.wav,14.29,1
00014976.wav,00014976_0.wav,28.39,0
00014977.wav,00014977_0.wav,28.5,0
00014981.wav,00014981_0.wav,11.73,0
00014981.wav,00014981_1.wav,11.94,1
00014979.wav,00014979_0.wav,28.44,0
00014978.wav,00014978_0.wav,28.43,0
00014980.wav,00014980_0.wav,28.23,0
00014986.wav,00014986_0.wav,22.28,0
00014982.wav,00014982_0.wav,13.45,0
00014982.wav,00014982_1.wav,14.91,1
00014983.wav,00014983_0.wav,13.38,0
00014983.wav,00014983_1.wav,11.91,1
00014987.wav,00014987_0.wav,28.31,0
00014989.wav,00014989_0.wav,17.57,0
00014990.wav,00014990_0.wav,13.07,0
00014990.wav,00014990_1.wav,12.07,1
00014996.wav,00014996_0.wav,14.04,0
00014996.wav,00014996_1.wav,8.81,1
00014994.wav,00014994_0.wav,28.49,0
00015000.wav,00015000_0.wav,10.94,0
00014991.wav,00014991_0.wav,27.88,0
00014992.wav,00014992_0.wav,12.86,0
00014992.wav,00014992_1.wav,13.58,1
00014997.wav,00014997_0.wav,28.49,0
00014995.wav,00014995_0.wav,28.46,0
00014998.wav,00014998_0.wav,10.56,0
00014998.wav,00014998_1.wav,12.69,1
00015003.wav,00015003_0.wav,12.65,0
00015003.wav,00015003_1.wav,11.63,1
00015005.wav,00015005_0.wav,25.74,0
00015007.wav,00015007_0.wav,28.46,0
00015011.wav,00015011_0.wav,23.69,0
00015009.wav,00015009_0.wav,15.79,0
00015009.wav,00015009_1.wav,10.09,1
00015008.wav,00015008_0.wav,28.48,0
00015010.wav,00015010_0.wav,20.88,0
00015010.wav,00015010_1.wav,6.3,1
00015012.wav,00015012_0.wav,26.11,0
00015013.wav,00015013_0.wav,26.15,0
00015015.wav,00015015_0.wav,28.02,0
00015017.wav,00015017_0.wav,28.04,0
00015016.wav,00015016_0.wav,24.27,0
00015018.wav,00015018_0.wav,24.14,0
00015019.wav,00015019_0.wav,27.84,0
00015020.wav,00015020_0.wav,24.09,0
00015021.wav,00015021_0.wav,23.2,0
00015023.wav,00015023_0.wav,26.15,0
00015022.wav,00015022_0.wav,27.16,0
00015026.wav,00015026_0.wav,27.82,0
00015029.wav,00015029_0.wav,14.72,0
00015029.wav,00015029_1.wav,4.64,1
00015025.wav,00015025_0.wav,11.65,0
00015025.wav,00015025_1.wav,12.67,1
00015024.wav,00015024_0.wav,28.04,0
00015027.wav,00015027_0.wav,14.36,0
00015027.wav,00015027_1.wav,12.47,1
00015028.wav,00015028_0.wav,13.73,0
00015028.wav,00015028_1.wav,9.24,1
00015030.wav,00015030_0.wav,13.47,0
00015030.wav,00015030_1.wav,7.84,1
00015031.wav,00015031_0.wav,9.93,0
00015031.wav,00015031_1.wav,12.73,1
00015032.wav,00015032_0.wav,8.11,0
00015032.wav,00015032_1.wav,9.65,1
00015032.wav,00015032_2.wav,8.11,2
00015033.wav,00015033_0.wav,14.74,0
00015033.wav,00015033_1.wav,8.55,1
00015035.wav,00015035_0.wav,14.93,0
00015035.wav,00015035_1.wav,10.12,1
00015036.wav,00015036_0.wav,10.06,0
00015036.wav,00015036_1.wav,14.63,1
00015034.wav,00015034_0.wav,6.17,0
00015034.wav,00015034_1.wav,19.21,1
00015037.wav,00015037_0.wav,12.73,0
00015037.wav,00015037_1.wav,12.09,1
00015040.wav,00015040_0.wav,14.9,0
00015040.wav,00015040_1.wav,6.15,1
00015039.wav,00015039_0.wav,12.49,0
00015039.wav,00015039_1.wav,8.25,1
00015038.wav,00015038_0.wav,13.57,0
00015038.wav,00015038_1.wav,6.14,1
00015042.wav,00015042_0.wav,13.19,0
00015042.wav,00015042_1.wav,12.54,1
00015041.wav,00015041_0.wav,13.87,0
00015041.wav,00015041_1.wav,5.43,1
00015043.wav,00015043_0.wav,13.74,0
00015043.wav,00015043_1.wav,10.13,1
00015046.wav,00015046_0.wav,14.76,0
00015046.wav,00015046_1.wav,6.99,1
00015044.wav,00015044_0.wav,14.07,0
00015044.wav,00015044_1.wav,11.72,1
00015047.wav,00015047_0.wav,14.54,0
00015047.wav,00015047_1.wav,5.28,1
00015049.wav,00015049_0.wav,15.66,0
00015049.wav,00015049_1.wav,9.98,1
00015052.wav,00015052_0.wav,9.22,0
00015052.wav,00015052_1.wav,11.52,1
00015050.wav,00015050_0.wav,13.56,0
00015050.wav,00015050_1.wav,9.02,1
00015053.wav,00015053_0.wav,12.16,0
00015053.wav,00015053_1.wav,13.9,1
00015057.wav,00015057_0.wav,14.53,0
00015057.wav,00015057_1.wav,10.04,1
00015054.wav,00015054_0.wav,14.37,0
00015054.wav,00015054_1.wav,8.22,1
00015060.wav,00015060_0.wav,12.48,0
00015060.wav,00015060_1.wav,8.54,1
00015056.wav,00015056_0.wav,13.63,0
00015056.wav,00015056_1.wav,8.68,1
00015055.wav,00015055_0.wav,13.84,0
00015055.wav,00015055_1.wav,10.71,1
00015058.wav,00015058_0.wav,28.43,0
00015062.wav,00015062_0.wav,12.38,0
00015062.wav,00015062_1.wav,9.6,1
00015064.wav,00015064_0.wav,13.94,0
00015064.wav,00015064_1.wav,4.18,1
00015061.wav,00015061_0.wav,13.45,0
00015061.wav,00015061_1.wav,12.77,1
00015067.wav,00015067_0.wav,11.91,0
00015067.wav,00015067_1.wav,6.42,1
00015066.wav,00015066_0.wav,13.38,0
00015066.wav,00015066_1.wav,10.9,1
00015065.wav,00015065_0.wav,13.79,0
00015065.wav,00015065_1.wav,9.85,1
00015069.wav,00015069_0.wav,13.94,0
00015069.wav,00015069_1.wav,6.34,1
00015068.wav,00015068_0.wav,10.7,0
00015068.wav,00015068_1.wav,15.91,1
00015070.wav,00015070_0.wav,14.51,0
00015070.wav,00015070_1.wav,4.55,1
00015071.wav,00015071_0.wav,13.71,0
00015071.wav,00015071_1.wav,8.42,1
00015073.wav,00015073_0.wav,14.69,0
00015073.wav,00015073_1.wav,11.53,1
00015072.wav,00015072_0.wav,14.57,0
00015072.wav,00015072_1.wav,4.9,1
00015074.wav,00015074_0.wav,13.76,0
00015074.wav,00015074_1.wav,9.45,1
00015075.wav,00015075_0.wav,27.71,0
00015076.wav,00015076_0.wav,12.83,0
00015076.wav,00015076_1.wav,9.53,1
00015077.wav,00015077_0.wav,9.95,0
00015077.wav,00015077_1.wav,9.64,1
00015078.wav,00015078_0.wav,13.41,0
00015078.wav,00015078_1.wav,11.43,1
00015079.wav,00015079_0.wav,10.44,0
00015079.wav,00015079_1.wav,10.37,1
00015079.wav,00015079_2.wav,4.94,2
00015080.wav,00015080_0.wav,14.08,0
00015080.wav,00015080_1.wav,7.43,1
00015081.wav,00015081_0.wav,11.22,0
00015081.wav,00015081_1.wav,14.57,1
00015082.wav,00015082_0.wav,28.46,0
00015085.wav,00015085_0.wav,11.32,0
00015085.wav,00015085_1.wav,9.85,1
00015083.wav,00015083_0.wav,13.87,0
00015083.wav,00015083_1.wav,8.94,1
00015084.wav,00015084_0.wav,16.65,0
00015084.wav,00015084_1.wav,8.76,1
00015086.wav,00015086_0.wav,12.39,0
00015086.wav,00015086_1.wav,8.94,1
00015088.wav,00015088_0.wav,15.72,0
00015088.wav,00015088_1.wav,8.29,1
00015089.wav,00015089_0.wav,10.56,0
00015089.wav,00015089_1.wav,14.3,1
00015092.wav,00015092_0.wav,12.53,0
00015092.wav,00015092_1.wav,9.31,1
00015091.wav,00015091_0.wav,12.04,0
00015091.wav,00015091_1.wav,10.23,1
00015090.wav,00015090_0.wav,10.71,0
00015090.wav,00015090_1.wav,14.21,1
00015094.wav,00015094_0.wav,16.77,0
00015094.wav,00015094_1.wav,9.92,1
00015095.wav,00015095_0.wav,13.31,0
00015095.wav,00015095_1.wav,11.28,1
00015097.wav,00015097_0.wav,16.16,0
00015093.wav,00015093_0.wav,9.09,0
00015093.wav,00015093_1.wav,11.23,1
00015093.wav,00015093_2.wav,6.34,2
00015096.wav,00015096_0.wav,13.68,0
00015096.wav,00015096_1.wav,10.92,1
00015098.wav,00015098_0.wav,14.93,0
00015098.wav,00015098_1.wav,7.6,1
00015099.wav,00015099_0.wav,11.4,0
00015099.wav,00015099_1.wav,7.71,1
00015100.wav,00015100_0.wav,10.74,0
00015100.wav,00015100_1.wav,12.69,1
00015101.wav,00015101_0.wav,13.3,0
00015101.wav,00015101_1.wav,9.13,1
00015102.wav,00015102_0.wav,9.57,0
00015102.wav,00015102_1.wav,16.77,1
00015103.wav,00015103_0.wav,17.4,0
00015103.wav,00015103_1.wav,8.07,1
00015105.wav,00015105_0.wav,13.29,0
00015105.wav,00015105_1.wav,6.04,1
00015106.wav,00015106_0.wav,12.73,0
00015106.wav,00015106_1.wav,11.37,1
00015110.wav,00015110_0.wav,18.76,0
00015107.wav,00015107_0.wav,14.37,0
00015107.wav,00015107_1.wav,10.79,1
00015112.wav,00015112_0.wav,19.59,0
00015108.wav,00015108_0.wav,9.83,0
00015108.wav,00015108_1.wav,13.11,1
00015109.wav,00015109_0.wav,25.44,0
00015111.wav,00015111_0.wav,26.64,0
00015114.wav,00015114_0.wav,4.9,0
00015114.wav,00015114_1.wav,18.11,1
00015116.wav,00015116_0.wav,23.33,0
00015113.wav,00015113_0.wav,28.41,0
00015115.wav,00015115_0.wav,11.69,0
00015115.wav,00015115_1.wav,15.87,1
00015117.wav,00015117_0.wav,14.76,0
00015117.wav,00015117_1.wav,13.09,1
00015119.wav,00015119_0.wav,24.11,0
00015121.wav,00015121_0.wav,28.47,0
00015123.wav,00015123_0.wav,27.03,0
00015122.wav,00015122_0.wav,25.65,0
00015126.wav,00015126_0.wav,28.39,0
00015124.wav,00015124_0.wav,28.46,0
00015125.wav,00015125_0.wav,28.4,0
00015127.wav,00015127_0.wav,28.48,0
00015128.wav,00015128_0.wav,28.45,0
00015129.wav,00015129_0.wav,28.48,0
00015131.wav,00015131_0.wav,28.49,0
00015134.wav,00015134_0.wav,28.46,0
00015132.wav,00015132_0.wav,28.49,0
00015130.wav,00015130_0.wav,28.49,0
00015133.wav,00015133_0.wav,28.48,0
00015135.wav,00015135_0.wav,28.41,0
00015137.wav,00015137_0.wav,28.32,0
00015136.wav,00015136_0.wav,28.39,0
00015138.wav,00015138_0.wav,28.34,0
00015139.wav,00015139_0.wav,28.43,0
00015140.wav,00015140_0.wav,28.48,0
00015141.wav,00015141_0.wav,28.5,0
00015143.wav,00015143_0.wav,28.47,0
00015142.wav,00015142_0.wav,28.47,0
00015145.wav,00015145_0.wav,28.44,0
00015144.wav,00015144_0.wav,28.46,0
00015147.wav,00015147_0.wav,28.46,0
00015146.wav,00015146_0.wav,28.44,0
00015148.wav,00015148_0.wav,28.47,0
00015150.wav,00015150_0.wav,28.26,0
00015153.wav,00015153_0.wav,28.43,0
00015149.wav,00015149_0.wav,28.42,0
00015151.wav,00015151_0.wav,28.43,0
00015154.wav,00015154_0.wav,14.86,0
00015154.wav,00015154_1.wav,13.47,1
00015155.wav,00015155_0.wav,28.49,0
00015159.wav,00015159_0.wav,28.46,0
00015157.wav,00015157_0.wav,28.49,0
00015160.wav,00015160_0.wav,19.3,0
00015160.wav,00015160_1.wav,5.84,1
00015162.wav,00015162_0.wav,28.07,0
00015165.wav,00015165_0.wav,21.57,0
00015163.wav,00015163_0.wav,21.2,0
00015163.wav,00015163_1.wav,7.17,1
00015166.wav,00015166_0.wav,28.35,0
00015164.wav,00015164_0.wav,28.38,0
00015167.wav,00015167_0.wav,28.5,0
00015171.wav,00015171_0.wav,17.95,0
00015170.wav,00015170_0.wav,28.35,0
00015168.wav,00015168_0.wav,28.48,0
00015175.wav,00015175_0.wav,13.38,0
00015175.wav,00015175_1.wav,9.62,1
00015173.wav,00015173_0.wav,28.48,0
00015174.wav,00015174_0.wav,15.64,0
00015174.wav,00015174_1.wav,12.79,1
00015177.wav,00015177_0.wav,28.36,0
00015176.wav,00015176_0.wav,28.36,0
00015181.wav,00015181_0.wav,12.64,0
00015181.wav,00015181_1.wav,9.25,1
00015185.wav,00015185_0.wav,13.46,0
00015178.wav,00015178_0.wav,18.19,0
00015178.wav,00015178_1.wav,10.17,1
00015183.wav,00015183_0.wav,11.38,0
00015183.wav,00015183_1.wav,8.19,1
00015182.wav,00015182_0.wav,5.81,0
00015182.wav,00015182_1.wav,22.59,1
00015188.wav,00015188_0.wav,15.25,0
00015187.wav,00015187_0.wav,28.19,0
00015191.wav,00015191_0.wav,22.1,0
00015189.wav,00015189_0.wav,23.01,0
00015194.wav,00015194_0.wav,27.55,0
00015190.wav,00015190_0.wav,28.42,0
00015193.wav,00015193_0.wav,8.72,0
00015193.wav,00015193_1.wav,15.97,1
00015195.wav,00015195_0.wav,4.35,0
00015195.wav,00015195_1.wav,14.08,1
00015197.wav,00015197_0.wav,13.69,0
00015197.wav,00015197_1.wav,14.61,1
00015198.wav,00015198_0.wav,24.48,0
00015202.wav,00015202_0.wav,10.78,0
00015202.wav,00015202_1.wav,9.17,1
00015199.wav,00015199_0.wav,28.4,0
00015203.wav,00015203_0.wav,6.68,0
00015203.wav,00015203_1.wav,16.51,1
00015204.wav,00015204_0.wav,10.07,0
00015204.wav,00015204_1.wav,14.57,1
00015205.wav,00015205_0.wav,28.49,0
00015207.wav,00015207_0.wav,12.67,0
00015207.wav,00015207_1.wav,9.72,1
00015206.wav,00015206_0.wav,28.23,0
00015211.wav,00015211_0.wav,21.48,0
00015209.wav,00015209_0.wav,12.48,0
00015209.wav,00015209_1.wav,14.1,1
00015208.wav,00015208_0.wav,28.39,0
00015215.wav,00015215_0.wav,18.36,0
00015214.wav,00015214_0.wav,20.67,0
00015217.wav,00015217_0.wav,16.04,0
00015217.wav,00015217_1.wav,12.36,1
00015223.wav,00015223_0.wav,18.25,0
00015220.wav,00015220_0.wav,7.63,0
00015220.wav,00015220_1.wav,15.39,1
00015224.wav,00015224_0.wav,14.94,0
00015224.wav,00015224_1.wav,6.56,1
00015226.wav,00015226_0.wav,8.03,0
00015226.wav,00015226_1.wav,13.17,1
00015225.wav,00015225_0.wav,12.48,0
00015225.wav,00015225_1.wav,6.67,1
00015222.wav,00015222_0.wav,18.01,0
00015222.wav,00015222_1.wav,8.23,1
00015228.wav,00015228_0.wav,19.76,0
00015229.wav,00015229_0.wav,12.77,0
00015229.wav,00015229_1.wav,13.46,1
00015227.wav,00015227_0.wav,27.35,0
00015232.wav,00015232_0.wav,19.24,0
00015231.wav,00015231_0.wav,14.39,0
00015231.wav,00015231_1.wav,10.47,1
00015237.wav,00015237_0.wav,18.04,0
00015230.wav,00015230_0.wav,28.47,0
00015235.wav,00015235_0.wav,28.48,0
00015236.wav,00015236_0.wav,28.42,0
00015238.wav,00015238_0.wav,28.46,0
00015241.wav,00015241_0.wav,28.37,0
00015242.wav,00015242_0.wav,28.45,0
00015239.wav,00015239_0.wav,28.47,0
00015243.wav,00015243_0.wav,28.48,0
00015246.wav,00015246_0.wav,13.26,0
00015246.wav,00015246_1.wav,4.67,1
00015244.wav,00015244_0.wav,28.49,0
00015249.wav,00015249_0.wav,14.46,0
00015249.wav,00015249_1.wav,6.29,1
00015247.wav,00015247_0.wav,12.17,0
00015247.wav,00015247_1.wav,11.72,1
00015251.wav,00015251_0.wav,10.12,0
00015251.wav,00015251_1.wav,18.31,1
00015250.wav,00015250_0.wav,4.52,0
00015250.wav,00015250_1.wav,23.88,1
00015256.wav,00015256_0.wav,15.99,0
00015256.wav,00015256_1.wav,10.02,1
00015255.wav,00015255_0.wav,11.31,0
00015255.wav,00015255_1.wav,11.65,1
00015253.wav,00015253_0.wav,28.48,0
00015257.wav,00015257_0.wav,23.2,0
00015258.wav,00015258_0.wav,12.86,0
00015258.wav,00015258_1.wav,12.91,1
00015261.wav,00015261_0.wav,21.7,0
00015259.wav,00015259_0.wav,28.47,0
00015260.wav,00015260_0.wav,28.39,0
00015262.wav,00015262_0.wav,9.98,0
00015262.wav,00015262_1.wav,8.71,1
00015265.wav,00015265_0.wav,5.33,0
00015265.wav,00015265_1.wav,13.11,1
00015263.wav,00015263_0.wav,11.95,0
00015263.wav,00015263_1.wav,7.06,1
00015264.wav,00015264_0.wav,13.43,0
00015264.wav,00015264_1.wav,6.59,1
00015266.wav,00015266_0.wav,12.43,0
00015266.wav,00015266_1.wav,10.97,1
00015268.wav,00015268_0.wav,14.03,0
00015268.wav,00015268_1.wav,10.53,1
00015269.wav,00015269_0.wav,10.96,0
00015269.wav,00015269_1.wav,14.83,1
00015272.wav,00015272_0.wav,14.16,0
00015272.wav,00015272_1.wav,11.55,1
00015267.wav,00015267_0.wav,10.2,0
00015267.wav,00015267_1.wav,14.05,1
00015274.wav,00015274_0.wav,21.11,0
00015274.wav,00015274_1.wav,5.78,1
00015273.wav,00015273_0.wav,14.24,0
00015273.wav,00015273_1.wav,9.6,1
00015271.wav,00015271_0.wav,12.87,0
00015271.wav,00015271_1.wav,11.6,1
00015278.wav,00015278_0.wav,20.19,0
00015277.wav,00015277_0.wav,12.69,0
00015277.wav,00015277_1.wav,13.89,1
00015279.wav,00015279_0.wav,12.73,0
00015279.wav,00015279_1.wav,10.04,1
00015276.wav,00015276_0.wav,28.49,0
00015281.wav,00015281_0.wav,14.51,0
00015281.wav,00015281_1.wav,11.34,1
00015282.wav,00015282_0.wav,19.19,0
00015280.wav,00015280_0.wav,5.71,0
00015280.wav,00015280_1.wav,22.6,1
00015284.wav,00015284_0.wav,21.89,0
00015283.wav,00015283_0.wav,13.97,0
00015283.wav,00015283_1.wav,11.52,1
00015285.wav,00015285_0.wav,23.88,0
00015286.wav,00015286_0.wav,13.45,0
00015286.wav,00015286_1.wav,7.95,1
00015288.wav,00015288_0.wav,12.03,0
00015288.wav,00015288_1.wav,13.28,1
00015287.wav,00015287_0.wav,11.75,0
00015287.wav,00015287_1.wav,14.15,1
00015289.wav,00015289_0.wav,14.34,0
00015289.wav,00015289_1.wav,8.74,1
00015291.wav,00015291_0.wav,11.27,0
00015291.wav,00015291_1.wav,11.56,1
00015292.wav,00015292_0.wav,11.26,0
00015292.wav,00015292_1.wav,14.08,1
00015295.wav,00015295_0.wav,14.29,0
00015295.wav,00015295_1.wav,7.12,1
00015296.wav,00015296_0.wav,13.2,0
00015296.wav,00015296_1.wav,7.22,1
00015293.wav,00015293_0.wav,14.35,0
00015293.wav,00015293_1.wav,10.74,1
00003062.wav,00003062_0.wav,10.81,0
00003062.wav,00003062_1.wav,8.44,1
00003061.wav,00003061_0.wav,28.47,0
00003066.wav,00003066_0.wav,13.5,0
00003064.wav,00003064_0.wav,28.5,0
00003063.wav,00003063_0.wav,28.46,0
00003065.wav,00003065_0.wav,28.49,0
00003069.wav,00003069_0.wav,28.38,0
00003067.wav,00003067_0.wav,28.36,0
00003070.wav,00003070_0.wav,28.49,0
00003071.wav,00003071_0.wav,28.45,0
00003075.wav,00003075_0.wav,5.77,0
00003075.wav,00003075_1.wav,17.56,1
00003074.wav,00003074_0.wav,13.88,0
00003074.wav,00003074_1.wav,14.5,1
00003073.wav,00003073_0.wav,28.44,0
00003076.wav,00003076_0.wav,13.77,0
00003076.wav,00003076_1.wav,14.7,1
00003077.wav,00003077_0.wav,28.49,0
00003078.wav,00003078_0.wav,27.96,0
00003079.wav,00003079_0.wav,26.48,0
00003081.wav,00003081_0.wav,12.34,0
00003081.wav,00003081_1.wav,15.34,1
00003083.wav,00003083_0.wav,12.75,0
00003083.wav,00003083_1.wav,13.06,1
00003080.wav,00003080_0.wav,4.64,0
00003080.wav,00003080_1.wav,15.75,1
00003080.wav,00003080_2.wav,7.59,2
00003085.wav,00003085_0.wav,11.23,0
00003085.wav,00003085_1.wav,6.18,1
00003084.wav,00003084_0.wav,28.43,0
00003088.wav,00003088_0.wav,14.21,0
00003088.wav,00003088_1.wav,4.8,1
00003087.wav,00003087_0.wav,12.99,0
00003087.wav,00003087_1.wav,7.18,1
00003086.wav,00003086_0.wav,16.62,0
00003086.wav,00003086_1.wav,10.84,1
00003091.wav,00003091_0.wav,28.49,0
00003092.wav,00003092_0.wav,8.2,0
00003092.wav,00003092_1.wav,17.9,1
00003090.wav,00003090_0.wav,25.4,0
00003089.wav,00003089_0.wav,14.65,0
00003089.wav,00003089_1.wav,13.54,1
00003093.wav,00003093_0.wav,12.59,0
00003093.wav,00003093_1.wav,11.57,1
00003094.wav,00003094_0.wav,26.12,0
00003095.wav,00003095_0.wav,24.62,0
00003100.wav,00003100_0.wav,13.44,0
00003098.wav,00003098_0.wav,14.31,0
00003098.wav,00003098_1.wav,7.23,1
00003097.wav,00003097_0.wav,11.78,0
00003097.wav,00003097_1.wav,12.2,1
00003105.wav,00003105_0.wav,14.49,0
00003105.wav,00003105_1.wav,6.96,1
00003103.wav,00003103_0.wav,26.2,0
00003104.wav,00003104_0.wav,28.47,0
00003101.wav,00003101_0.wav,4.25,0
00003101.wav,00003101_1.wav,15.04,1
00003101.wav,00003101_2.wav,7.56,2
00003102.wav,00003102_0.wav,10.33,0
00003102.wav,00003102_1.wav,17.7,1
00003106.wav,00003106_0.wav,18.45,0
00003107.wav,00003107_0.wav,20.52,0
00003107.wav,00003107_1.wav,4.43,1
00003109.wav,00003109_0.wav,13.47,0
00003113.wav,00003113_0.wav,11.81,0
00003110.wav,00003110_0.wav,23.8,0
00003111.wav,00003111_0.wav,12.93,0
00003111.wav,00003111_1.wav,11.91,1
00003108.wav,00003108_0.wav,23.0,0
00003108.wav,00003108_1.wav,4.72,1
00003112.wav,00003112_0.wav,23.72,0
00003116.wav,00003116_0.wav,24.26,0
00003115.wav,00003115_0.wav,7.1,0
00003115.wav,00003115_1.wav,21.27,1
00003114.wav,00003114_0.wav,11.88,0
00003114.wav,00003114_1.wav,16.36,1
00003119.wav,00003119_0.wav,25.11,0
00003120.wav,00003120_0.wav,28.48,0
00003118.wav,00003118_0.wav,28.09,0
00003121.wav,00003121_0.wav,8.09,0
00003121.wav,00003121_1.wav,14.82,1
00003124.wav,00003124_0.wav,21.36,0
00003122.wav,00003122_0.wav,11.99,0
00003122.wav,00003122_1.wav,16.26,1
00003123.wav,00003123_0.wav,21.66,0
00003123.wav,00003123_1.wav,6.77,1
00003126.wav,00003126_0.wav,13.99,0
00003126.wav,00003126_1.wav,11.78,1
00003125.wav,00003125_0.wav,28.38,0
00003129.wav,00003129_0.wav,11.77,0
00003129.wav,00003129_1.wav,8.85,1
00003130.wav,00003130_0.wav,9.47,0
00003130.wav,00003130_1.wav,13.05,1
00003128.wav,00003128_0.wav,25.47,0
00003131.wav,00003131_0.wav,8.0,0
00003131.wav,00003131_1.wav,20.34,1
00003132.wav,00003132_0.wav,23.04,0
00003132.wav,00003132_1.wav,5.2,1
00003133.wav,00003133_0.wav,27.73,0
00003138.wav,00003138_0.wav,7.16,0
00003138.wav,00003138_1.wav,8.45,1
00003138.wav,00003138_2.wav,9.82,2
00003134.wav,00003134_0.wav,28.46,0
00003137.wav,00003137_0.wav,28.42,0
00003136.wav,00003136_0.wav,23.57,0
00003136.wav,00003136_1.wav,4.03,1
00003140.wav,00003140_0.wav,28.48,0
00003141.wav,00003141_0.wav,28.48,0
00003139.wav,00003139_0.wav,15.54,0
00003139.wav,00003139_1.wav,10.35,1
00003142.wav,00003142_0.wav,28.41,0
00003144.wav,00003144_0.wav,14.15,0
00003144.wav,00003144_1.wav,7.35,1
00003146.wav,00003146_0.wav,23.22,0
00003145.wav,00003145_0.wav,7.72,0
00003145.wav,00003145_1.wav,16.16,1
00003149.wav,00003149_0.wav,24.48,0
00003150.wav,00003150_0.wav,12.32,0
00003150.wav,00003150_1.wav,10.74,1
00003148.wav,00003148_0.wav,7.19,0
00003148.wav,00003148_1.wav,21.12,1
00003153.wav,00003153_0.wav,17.09,0
00003151.wav,00003151_0.wav,27.63,0
00003155.wav,00003155_0.wav,15.38,0
00003155.wav,00003155_1.wav,7.99,1
00003154.wav,00003154_0.wav,14.19,0
00003154.wav,00003154_1.wav,12.85,1
00003157.wav,00003157_0.wav,13.0,0
00003157.wav,00003157_1.wav,7.39,1
00003158.wav,00003158_0.wav,25.57,0
00003156.wav,00003156_0.wav,9.32,0
00003156.wav,00003156_1.wav,18.81,1
00003160.wav,00003160_0.wav,14.47,0
00003160.wav,00003160_1.wav,12.57,1
00003161.wav,00003161_0.wav,10.61,0
