id,path,text_spt,text_original,ref_normalized,hyp_normalized,wer,sequence_similarity,duration,sentence_checked
723,00005553.wav,"aytib o'tganimdek, davlat idoralariga xohlagan tilingizda murojaat qilish mumkin degan masala fuqaroga shu erkinlikni berganimiz","aytganimdek, davlat idoralariga xohlagan tilingizda murojaat qilish mumkin degan masala, fuqaroga shu erkinlikka berganimiz,",aytib o'tganimdek davlat idoralariga xohlagan tilingizda murojaat qilish mumkin degan masala fuqaroga shu erkinlikni berganimiz,aytganimdek davlat idoralariga xohlagan tilingizda murojaat qilish mumkin degan masala fuqaroga shu erkinlikka berganimiz,0.2,0.9597,9.7546875,"aytib o'tganimdek, davlat idoralariga xohlagan tilingizda murojaat qilish mumkin degan masala fuqaroga shu erkinlikni berganimiz"
746,00005689.wav,shunaqa fikr berilganda ular deyarli hech kim o'sha ariza berishga botin olmadi desa ham bo'ladi.,"oʻxshagan shunaqa fikr berilganda, i ular deyarli hech kim oʻsha ariza berishga botina olmadi desa ham boʻladi.",shunaqa fikr berilganda ular deyarli hech kim o'sha ariza berishga botin olmadi desa ham bo'ladi,o'xshagan shunaqa fikr berilganda i ular deyarli hech kim o'sha ariza berishga botina olmadi desa ham bo'ladi,0.2,0.9366,10.373375,"oʻxshagan shunaqa fikr berilganda, ular deyarli hech kim oʻsha ariza berishga botina olmadi desa ham boʻladi."
780,00005974.wav,"harakatini masalan, tintuv-tergov harakati ham kelgusida mana shu yaqin kunlarda","harakatini, masalan, tintuv tergov harakati ham kelgusida mana shu yaqin kunlarda",harakatini masalan tintuv-tergov harakati ham kelgusida mana shu yaqin kunlarda,harakatini masalan tintuv tergov harakati ham kelgusida mana shu yaqin kunlarda,0.2,0.9873,10.064,"harakatini masalan, tintuv-tergov harakati ham kelgusida mana shu yaqin kunlarda"
840,00006696.wav,farmatsevtika texnik universiteti tashkil etilgan.,Farmatsevtika texnika universiteti tashkil etilgan.,farmatsevtika texnik universiteti tashkil etilgan,farmatsevtika texnika universiteti tashkil etilgan,0.2,0.9899,7.141375,farmatsevtika texnik universiteti tashkil etilgan.
933,00007561.wav,"Velik haydamagan hozir qizingiz bitta ikki balonli velik olib bering, bilmayman, besh yoshigami, 10 yoshigami, shundoq hamma haydayapti, kelib haydayman desa, borib nima qiladi? Velik emas, srazu skuter olib bersangiz,","Velik haydamagan hozir qizingiz bitta ikki balonli velik olib bering, bilmadim besh yoshiga, o'n yoshiga shundoq hamma haydayapti deb haydayman desa, borib nima qiladi, velikmas srazu skuter olib bersangiz,",velik haydamagan hozir qizingiz bitta ikki balonli velik olib bering bilmayman besh yoshigami o'n yoshigami shundoq hamma haydayapti kelib haydayman desa borib nima qiladi velik emas srazu skuter olib bersangiz,velik haydamagan hozir qizingiz bitta ikki balonli velik olib bering bilmadim besh yoshiga o'n yoshiga shundoq hamma haydayapti deb haydayman desa borib nima qiladi velikmas srazu skuter olib bersangiz,0.2,0.8905,12.7306875,"Velik haydamagan hozir qizingiz bitta ikki balonli velik olib bering, bilmayman, besh yoshigami, 10 yoshigami, shundoq hamma haydayapti-ku, deb haydayman desa, borib nima qiladi? Velik emas, srazu skuter olib bersangiz,"
948,00007652.wav,pulim riskda bo'lmaydimi deydi. Hozir mana o'zbek shonni pulini tikyapti.,M pulim riskda boʻlmaydimi deydi. Hozir mana oʻzbek ishonib pulini tikyapti.,pulim riskda bo'lmaydimi deydi hozir mana o'zbek shonni pulini tikyapti,m pulim riskda bo'lmaydimi deydi hozir mana o'zbek ishonib pulini tikyapti,0.2,0.9655,6.405375,Mani pulim riskda bo'lmaydimi deydi. Hozir mana o'zbeklar ishondi pulini tikyapti.
977,00007855.wav,"baribir endi shunaqa tajribalar bor, shu ishni ishlamoqchiman, hozirgi paytda talabaman. Iltimos rezumeimni ko'rib chiq deb yozsa bo'ldi. Agar ish kerak bo'lsa ko'rib chiqishadi va","da baribir menda shunaqa tajribalari bor, shu ishda ishlamoqchiman, hozirgi paytda talabaman. iltimos rezyumeyimni koʻrib chiq deb yozsa boʻldi. agar ish kerak boʻlsa, koʻrib chiqishadi va",baribir endi shunaqa tajribalar bor shu ishni ishlamoqchiman hozirgi paytda talabaman iltimos rezumeimni ko'rib chiq deb yozsa bo'ldi agar ish kerak bo'lsa ko'rib chiqishadi va,da baribir menda shunaqa tajribalari bor shu ishda ishlamoqchiman hozirgi paytda talabaman iltimos rezyumeyimni ko'rib chiq deb yozsa bo'ldi agar ish kerak bo'lsa ko'rib chiqishadi va,0.2,0.9638,13.2,"baribir endi shunaqa tajribalar bor, shu ishda ishlamoqchiman, hozirgi paytda talabaman. Iltimos rezyumeyimni ko'rib chiq deb yozsa bo'ldi. Agar ish kerak bo'lsa ko'rib chiqishadi va"
1076,00008567.wav,"Hech kim hech kimga javob berayotgani yo'q. Sizga ham javob berolmayman, o'zimga ham javob berolmayman. O'zimga javob beraman, sizga javob berolmayman-ku, to'g'rimi? Shuni aytaylik, iltimos. Bir narsa anavi nima deydi?","Hech kim hech kimga javob berayotgani yoʻq. Men sizga ham javob bermayman, oʻzimga ham javob... oʻzimga javob beraman, sizga javob berolmayman-ku, toʻgʻrimi? Shunday qilaylik, iltimos. Bir narsa... nima deydi?",hech kim hech kimga javob berayotgani yo'q sizga ham javob berolmayman o'zimga ham javob berolmayman o'zimga javob beraman sizga javob berolmayman-ku to'g'rimi shuni aytaylik iltimos bir narsa anavi nima deydi,hech kim hech kimga javob berayotgani yo'q men sizga ham javob bermayman o'zimga ham javob o'zimga javob beraman sizga javob berolmayman-ku to'g'rimi shunday qilaylik iltimos bir narsa nima deydi,0.2,0.9208,11.2586875,"Hech kim hech kimga javob berayotgani yoʻq. Men sizga ham javob bermayman, oʻzimga ham javob... oʻzimga javob beraman, sizga javob berolmayman-ku, toʻgʻrimi? Shunday qilaylik, iltimos. Bir narsa... nima deydi?"
1096,00008709.wav,20 million so'm taqdim etildi.,"20 million soʻm taqdim etildi. taqdirlanadi.",yigirma million so'm taqdim etildi,yigirma million so'm taqdim etildi taqdirlanadi,0.2,0.8395,7.38,"20 million so'm taqdim etildi."
1140,00009085.wav,"pul berar deb ayta olmasdim o'sha paytda, chunki ular o'qitishardi.","pul berardi deb ayta olmasdim, u paytda, chunki ular o'qitishardi.",pul berar deb ayta olmasdim o'sha paytda chunki ular o'qitishardi,pul berardi deb ayta olmasdim u paytda chunki ular o'qitishardi,0.2,0.9375,5.6,"pul berardi deb ayta olmasdim o'sha paytda, chunki ular o'qitishardi."
1167,00009280.wav,"Chunki tarixda yoshligimizda bo'lardi, Toshkentdan gapiramiz degan radio bor edi. Xuddi o'sha narsa esimga kelganda men o'sha ideyasini qilaman deb turib olganman. Keyinchalik kelganimdan keyin Britaniya hayotiga o'zgarib ketib qolgan.","Chunki tarixda yoshligimizda boʻlardi. Toshkentdan gapiramiz degan radio bor edi. Ha, da, da, da, da. Xuddi oʻsha narsa esimga kelganda, men oʻsha ideyasini qilaman deb turib olganman. Keyinchalik kelganimdan keyin Britaniya hayotiga oʻzgarib ketib qolgan. Hmm.",chunki tarixda yoshligimizda bo'lardi toshkentdan gapiramiz degan radio bor edi xuddi o'sha narsa esimga kelganda men o'sha ideyasini qilaman deb turib olganman keyinchalik kelganimdan keyin britaniya hayotiga o'zgarib ketib qolgan,chunki tarixda yoshligimizda bo'lardi toshkentdan gapiramiz degan radio bor edi ha da da da da xuddi o'sha narsa esimga kelganda men o'sha ideyasini qilaman deb turib olganman keyinchalik kelganimdan keyin britaniya hayotiga o'zgarib ketib qolgan hmm,0.2,0.9605,15.9946875,"Chunki tarixda yoshligimizda bo'lardi, Toshkentdan gapiramiz degan radio bor edi. Ha ha ha. Xuddi o'sha narsa esimga kelganda men o'sha ideyasini qilaman deb turib olganman. Keyinchalik kelganimdan keyin Britaniya hayotiga o'zgarib ketib qolgan."
1206,00009603.wav,"juda ko'p savollar keladi, viza masalasida gapiringlar gapiringlar deb. Menimcha bu haqida alohida bir epizod qilsak ham bo'ladi. Rosa ko'p gapirish, rosa ko'p so'rashadi-da, Angliyaga qanday ishga borsak bo'ladi, borib","juda ham ko'p savollar keladi-da, shu viza masalasida, yana gapiringlar, gapiringlar deb. Menimcha bu haqida alohida bir epizod qilsak ham bo'ladi. Rossa ko'p gapirish, rossa ko'p so'rashadi-da, Angliyaga qanday ishga borsak bo'ladi, borib",juda ko'p savollar keladi viza masalasida gapiringlar gapiringlar deb menimcha bu haqida alohida bir epizod qilsak ham bo'ladi rosa ko'p gapirish rosa ko'p so'rashadi-da angliyaga qanday ishga borsak bo'ladi borib,juda ham ko'p savollar keladi-da shu viza masalasida yana gapiringlar gapiringlar deb menimcha bu haqida alohida bir epizod qilsak ham bo'ladi rossa ko'p gapirish rossa ko'p so'rashadi-da angliyaga qanday ishga borsak bo'ladi borib,0.2,0.8784,14.608,"juda ham ko'p savollar keladi-da, viza masalasida gapiringlar gapiringlar deb. Menimcha bu haqida alohida bir epizod qilsak ham bo'ladi. Rosa ko'p gapirish, rosa ko'p so'rashadi-da, Angliyaga qanday ishga borsak bo'ladi, borib"
1217,00009675.wav,"Shunaqa, uh, tugadi. O'zi ham tugadi, lekin anaq, sizdan ham bitta savol ana qilishimiz kerak. Keyingi mehmonga efirga tushmaydi, keyingi nimaga bizlar. O'yladim o'zi savollarni.","Shunaqa. Uh. Tugadi. Oʻzi ham... Tugadi? Lekin anaqa, sizdan ham bitta savol anaqa qilishimiz kerak. Keyingi mehmonga. Keyingi mehmonga. U efirga tushmaydi. Keyingi nimaga bizlar... Oʻyladim oʻzi savollarni.",shunaqa uh tugadi o'zi ham tugadi lekin anaq sizdan ham bitta savol ana qilishimiz kerak keyingi mehmonga efirga tushmaydi keyingi nimaga bizlar o'yladim o'zi savollarni,shunaqa uh tugadi o'zi ham tugadi lekin anaqa sizdan ham bitta savol anaqa qilishimiz kerak keyingi mehmonga keyingi mehmonga u efirga tushmaydi keyingi nimaga bizlar o'yladim o'zi savollarni,0.2,0.9389,18.42,"Shunaqa, uh, tugadi. O'zi ham tugadi, lekin sizdan ham bitta savol anaqa qilishimiz kerak. Keyingi mehmonga efirga tushmaydi, keyingi nimaga bizlar. O'yladim o'zi savollarni."
1339,00010456.wav,"O'sha paytda ko'm tashlashgan beton tushsa, agar hozir uni ko'lasa, ko'lasa, bitta pashshasi chiqadimi, chivini chiqsa, agar butun respublikaga anaqa bo'ladi. Chunki mana bu malochka, mana bu, agar malochkaga bitta sutigami, bir nimasi tushsa virus, ketdi butun respublika qirilib ketadi.","o'sha paytda ko'mib tashlashganda beton qilsa. Agar hozir uni ko'lasa, ko'lasa, bitta pashshasi chiqadimi, chivini chiqsa, agar u chiqsa butun respublikaga anaqa bo'ladi. Chunki mana bu molochka, mana bu yerda. Agar molochkaga bitta sutigami, bir nimasi tushsa, virus, ketdi butun respublika qirilib ketadi.",o'sha paytda ko'm tashlashgan beton tushsa agar hozir uni ko'lasa ko'lasa bitta pashshasi chiqadimi chivini chiqsa agar butun respublikaga anaqa bo'ladi chunki mana bu malochka mana bu agar malochkaga bitta sutigami bir nimasi tushsa virus ketdi butun respublika qirilib ketadi,o'sha paytda ko'mib tashlashganda beton qilsa agar hozir uni ko'lasa ko'lasa bitta pashshasi chiqadimi chivini chiqsa agar u chiqsa butun respublikaga anaqa bo'ladi chunki mana bu molochka mana bu yerda agar molochkaga bitta sutigami bir nimasi tushsa virus ketdi butun respublika qirilib ketadi,0.2,0.6364,19.429375,"o'sha paytda ko'mib tashlashganda beton tushsa. Agar hozir uni kavlasa, bitta pashshasi chiqadimi, chivini chiqsa, agar u chiqsa butun respublikaga anaqa bo'ladi. Chunki mana bu molochka, mana bu. Agar molochkaga bitta sutigami, bir nimasi tushsa, virus, ketdi butun respublika qirilib ketadi."
1364,00010737.wav,surga qarab tashlashingizni so'rab qolamiz.,suratga qarab tashlashingizni soʻrab qolamiz.,surga qarab tashlashingizni so'rab qolamiz,suratga qarab tashlashingizni so'rab qolamiz,0.2,0.9767,8.562875,surga qarab tashlashingizni so'rab qolamiz.
1384,00010888.wav,"Biz fikrimizni bildirishimiz kerak. Agar bu haqiqatdan ham amalga oshiriladigan bo'lsa, Xitoy bilan keskin, keskin","fikr bildirish kerak. Agar bu haqiqatdan ham amalga oshiriladigan boʻlsa, Xitoy bilan keskin, keskin",biz fikrimizni bildirishimiz kerak agar bu haqiqatdan ham amalga oshiriladigan bo'lsa xitoy bilan keskin keskin,fikr bildirish kerak agar bu haqiqatdan ham amalga oshiriladigan bo'lsa xitoy bilan keskin keskin,0.2,0.9327,9.957375,"Biz fikrimizni bildirishimiz kerak. Agar bu haqiqatdan ham amalga oshiriladigan bo'lsa, Xitoy bilan keskin, keskin"
1462,00011409.wav,"Keyin obedga uje aytayapti, shto bir kunga tayyorgarlik ko'ringlar. Uje obeddan keyin kechkurun tayyorgarlik ko'ringlar.","a... keyin obedka uje aytayapti, shto bir kunga tayyorgarlik ko'ringlar. uje obeddan keyin, kechqurun tayyorgarlik ko'ringlar.",keyin obedga uje aytayapti shto bir kunga tayyorgarlik ko'ringlar uje obeddan keyin kechkurun tayyorgarlik ko'ringlar,a keyin obedka uje aytayapti shto bir kunga tayyorgarlik ko'ringlar uje obeddan keyin kechqurun tayyorgarlik ko'ringlar,0.2,0.9746,13.264,"Keyin obedga uje aytayapti, shto bir kunga tayyorgarlik ko'ringlar. Uje obeddan keyin kechqurun tayyorgarlik ko'ringlar."
1471,00011477.wav,to'rtinchi epizod bo'yicha mart oyida,"to'rtinchi epizod bo'yicha, shto mart oyida",to'rtinchi epizod bo'yicha mart oyida,to'rtinchi epizod bo'yicha shto mart oyida,0.2,0.9367,18.6186875,to'rtinchi epizod bo'yicha mart oyida
1472,00011492.wav,"o'shanga faqat ishonaman, o'zimga ishonaman.","sam, o'shanga faqat ishonaman, o'zimga ishonaman.",o'shanga faqat ishonaman o'zimga ishonaman,sam o'shanga faqat ishonaman o'zimga ishonaman,0.2,0.9545,5.253375,"o'shanga faqat ishonaman, o'zimga ishonaman."
1560,00012083.wav,"Aytgancha, eshitdinglarmi, mahalla va tashkilotlar o'rtasida kibersport musobaqalari o'tkazar ekan.","Aytgancha, eshitdinglarmi? Mahalla va tashkilotlar oʻrtasida kibersport musobaqalari oʻtkazilarkan.",aytgancha eshitdinglarmi mahalla va tashkilotlar o'rtasida kibersport musobaqalari o'tkazar ekan,aytgancha eshitdinglarmi mahalla va tashkilotlar o'rtasida kibersport musobaqalari o'tkazilarkan,0.2,0.9792,13.488,"Ha aytgancha, eshitdinglarmi, mahalla va tashkilotlar o'rtasida kibersport musobaqalari o'tkazilar ekan."
1608,00012429.wav,"manga aytishgan, Samarqandda o'qi, Samarqandda deyishgan va TATUga kirganman. TATUda 4 yil o'qidim va TATUda o'qigan paytim o'sha ishga joylashganman, karera qilishni boshlaganman. Undan keyin","manga aytishgan, Samarqandda qol, o'qi Samarqandda deyishgan i Samarqandda TATUga kirganman. TATUda to'rt yil o'qidim i TATUda o'qigan paytim o'sha ishga joylashganman, karyera qilishni boshlaganman. Undan keyin...",manga aytishgan samarqandda o'qi samarqandda deyishgan va tatuga kirganman tatuda to'rt yil o'qidim va tatuda o'qigan paytim o'sha ishga joylashganman karera qilishni boshlaganman undan keyin,manga aytishgan samarqandda qol o'qi samarqandda deyishgan i samarqandda tatuga kirganman tatuda to'rt yil o'qidim i tatuda o'qigan paytim o'sha ishga joylashganman karyera qilishni boshlaganman undan keyin,0.2,0.9471,14.341375,"manga aytishgan, Samarqandda qol o'qi, Samarqandda deyishgan va Samarqandda TATUga kirganman. TATUda 4 yil o'qidim va TATUda o'qigan paytim o'sha ishga joylashganman, karera qilishni boshlaganman. Undan keyin"
1650,00012819.wav,ham boshlang'ich sinf o'qituvchisi ham boshlang'ich ham o'zimni o'quvchilarimga ham ingliz tilidan dars beraman va boshlang'ich sinf olib boraman deb.,"ham boshlang'ich sinf o'qituvchisi. Ha, ham boshlang'ich, ha, ham o'zimni o'quvchilarimga ham ingliz tilidan dars beraman i boshlang'ich sinfni olib boraman deb.",ham boshlang'ich sinf o'qituvchisi ham boshlang'ich ham o'zimni o'quvchilarimga ham ingliz tilidan dars beraman va boshlang'ich sinf olib boraman deb,ham boshlang'ich sinf o'qituvchisi ha ham boshlang'ich ha ham o'zimni o'quvchilarimga ham ingliz tilidan dars beraman i boshlang'ich sinfni olib boraman deb,0.2,0.9639,10.224,"boshlang'ich sinf o'qituvchisi. Ham boshlang'ich, ha, ham o'zimni o'quvchilarimga ham ingliz tilidan dars beraman va boshlang'ich sinfni olib boraman deb."
1748,00013881.wav,"Bahodir Tursunmurodovmi? Xabaringiz bor, yaqinda O'zbekiston Respublikasi Prezidentligiga saylov bo'lib o'tadi. Partiyalar tomonidan tavsiya etilgan nomzodlarni taniysizmi? To'g'risini aytsam, taniyman.","Bahodir Tursun Murodovmidi? xabaringiz bor, yaqinda O'zbekiston Respublikasi prezidentligi saylov bo'lib o'tadi. partiyalar tomonidan tavsiya etilgan nomzodlarni taniysizmi? To'g'risini aytsam tanimayman.",bahodir tursunmurodovmi xabaringiz bor yaqinda o'zbekiston respublikasi prezidentligiga saylov bo'lib o'tadi partiyalar tomonidan tavsiya etilgan nomzodlarni taniysizmi to'g'risini aytsam taniyman,bahodir tursun murodovmidi xabaringiz bor yaqinda o'zbekiston respublikasi prezidentligi saylov bo'lib o'tadi partiyalar tomonidan tavsiya etilgan nomzodlarni taniysizmi to'g'risini aytsam tanimayman,0.2,0.9823,15.5786875,"Bahodir Tursunmurodovmi? Xabaringiz bor, yaqinda O'zbekiston Respublikasi Prezidentligiga saylov bo'lib o'tadi. Partiyalar tomonidan tavsiya etilgan nomzodlarni taniysizmi? To'g'risini aytsam, tanimayman."
1797,00014368.wav,"gapiryaptida, men kiring dedi, xo'p dedi. Men unaqa o'ylamadimda, yubordi, qarasam bolani qo'li mana shu yerdan mana shu yergacha ishib ko'karib yotibdi-da, men qo'rqib ketdim-da.","gapiryapti-da, men kiring dedi, xo'p dedim. Men unaqa o'ylamadim-da. yubordi, qarasam bolani qo'li mana shu yerdan, mana shugacha ishib ko'karib yotibdi-da, men qo'rqib ketdim-da.",gapiryaptida men kiring dedi xo'p dedi men unaqa o'ylamadimda yubordi qarasam bolani qo'li mana shu yerdan mana shu yergacha ishib ko'karib yotibdi-da men qo'rqib ketdim-da,gapiryapti-da men kiring dedi xo'p dedim men unaqa o'ylamadim-da yubordi qarasam bolani qo'li mana shu yerdan mana shugacha ishib ko'karib yotibdi-da men qo'rqib ketdim-da,0.2,0.9796,10.77,"gapiryapti-da, menga kiring dedi, xo'p dedim. Men unaqa o'ylamadim-da. yubordi, qarasam bolani qo'li mana shu yerdan, mana shu yergacha ishib ko'karib yotibdi-da, men qo'rqib ketdim-da."
1835,00014696.wav,"Davolar dorisi bilan boshlanadi. Hozir to'g'ri hamma narsani biz zo'r deb ayta olmaymiz. Har bitta talabni ham chegarasi bor. Ishchilikka ham, o'zingizga ham, biz ishlab yurgan bo'lsak ham, o'zinglar ishlayotgan bo'lsanglar ham har bitta ishxonani talabi bor, chegarasi bor talabni.","Davolab dorisi bilan boshqa bo'ldi. Hozir to'g'ri hamma narsamizni zo'r deb ayta olmaymizda. Har bitta talabni ham chegarasi bor. Ishchiniki ham, o'zimizniki ham, biz ishlab yurgan bo'lsak ham, o'zinglar ishlayotgan bo'lsanglar ham, har bitta ishxonani talabi bor, chegarasi bor talabni.",davolar dorisi bilan boshlanadi hozir to'g'ri hamma narsani biz zo'r deb ayta olmaymiz har bitta talabni ham chegarasi bor ishchilikka ham o'zingizga ham biz ishlab yurgan bo'lsak ham o'zinglar ishlayotgan bo'lsanglar ham har bitta ishxonani talabi bor chegarasi bor talabni,davolab dorisi bilan boshqa bo'ldi hozir to'g'ri hamma narsamizni zo'r deb ayta olmaymizda har bitta talabni ham chegarasi bor ishchiniki ham o'zimizniki ham biz ishlab yurgan bo'lsak ham o'zinglar ishlayotgan bo'lsanglar ham har bitta ishxonani talabi bor chegarasi bor talabni,0.2,0.7246,15.845375,"Davolar dorisi bilan boshlanadi. Hozir to'g'ri hamma narsani biz zo'r deb ayta olmaymiz. Har bitta talabni ham chegarasi bor. Ishchiniki ham, o'zimizniki ham, biz ishlab yurgan bo'lsak ham, o'zinglar ishlayotgan bo'lsanglar ham har bitta ishxonani talabi bor, chegarasi bor talabni."
1845,00014761.wav,"va shu jarayonda shu biz muloqot jarayonida biz strechka katanits bilan bir yarim oydan beri va boshqa murabbiylar nomini hozir aytishdan hozir naf yo'q, olib borganimizda strechka katanits talablari yuqoriligi","va shu jarayonda, shu biz muloqot jarayonida, biz Srechka Katanes bilan bir yarim oydan beri va boshqa murabbiylarni nomini endi hozir aytishdan hozir naf yoʻq. olib borganimizda Srechka Katanesni talablari yuqoriligi,",va shu jarayonda shu biz muloqot jarayonida biz strechka katanits bilan bir yarim oydan beri va boshqa murabbiylar nomini hozir aytishdan hozir naf yo'q olib borganimizda strechka katanits talablari yuqoriligi,va shu jarayonda shu biz muloqot jarayonida biz srechka katanes bilan bir yarim oydan beri va boshqa murabbiylarni nomini endi hozir aytishdan hozir naf yo'q olib borganimizda srechka katanesni talablari yuqoriligi,0.2,0.9267,18.896,"va shu jarayonda shu biz muloqot jarayonida biz Srechka Katanes bilan bir yarim oydan beri va boshqa murabbiylar nomini endi hozir aytishdan hozir naf yo'q, olib borganimizda Srechka Katanesni talablari yuqoriligi"
