id,client_id,path,sentence_id,up_votes,down_votes,age,gender,type,duration,word_count,speaker_trust_score,sentence,predicted_sentence,ref_normalized,hyp_normalized,wer,cer,sequence_similarity,ref_word_count,hyp_word_count,path_wav,sentence_checked
267,b389d3981225951a4d6f67face924f1f491ca65a1a77ea273da06e921d63eab3e9a9b68870aa951f1ee91a0d468202f127f3aabab1d4b3b833f1512407485c7c,common_voice_uz_29432272.mp3,24e3360d7854561baf8c0165e0b3e1a8e1ebd582b924e077b4b3bec787249466,1,0,teens,male_masculine,other,8.1,12,0.6122,"U, deylik, Mana, ishimni qilib qo'ydim, stolimda bir bog'lam bo'lib qoralamam turibdi","U deylik, mana ishimni qilib qo'ydim. Stolimda bir bog'lam bo'lib qoralama ham turibdi.",u deylik mana ishimni qilib qo'ydim stolimda bir bog'lam bo'lib qoralamam turibdi,u deylik mana ishimni qilib qo'ydim stolimda bir bog'lam bo'lib qoralama ham turibdi,0.1667,0.037,0.9818,12,13,common_voice_uz_29432272.wav,"U, deylik, Mana, ishimni qilib qo'ydim, stolimda bir bog'lam bo'lib qoralamam turibdi"
2739,0d444817c44e7d9094bad52e93daf31519cc1d428f31fc132c0acafe664d3b21be4652d96341fe598c12454cbb26a8e47eb09cf1ae8c63ec2d3a73bbdc2f9527,common_voice_uz_33317847.mp3,67f2521b59af2a25a5dedca12b87fcc9ac3d2c4bfa91ac5371e1735ecba23bf2,0,0,twenties,male_masculine,other,8.1,11,0.5805,Ayolni hurmatlash har bir sofdil kishi tug'ilishidan bosh-lab rioya qiladigan burch.,Ayolni hurmatlash har bir softil kishi tug'ilishidan boshlab rioya qiladigan burch.,ayolni hurmatlash har bir sofdil kishi tug'ilishidan bosh-lab rioya qiladigan burch,ayolni hurmatlash har bir softil kishi tug'ilishidan boshlab rioya qiladigan burch,0.1818,0.0241,0.9818,11,11,common_voice_uz_33317847.wav,Ayolni hurmatlash har bir sofdil kishi tug'ilishidan boshlab rioya qiladigan burch.
1804,767734dfdc19ec90a1abd1055c91fa510513d3465ae51973c08b43978fc4beb0e098bb01b1508e5daaa2abee9b47e6fe5fef983f40734d8b112330802aa8504f,common_voice_uz_31910748.mp3,2329f569e9a876dd7d83c685b2af33c830bedc3d232cd77d81c440e64dfb29c6,0,1,,,other,6.98,6,0.0945,"Ayla- nib-o'rgilib peshonasini, qo'llarini silay boshladi...","Aylanib-o'rgilib peshonasini, qo'llarini silay boshladi.",ayla- nib-o'rgilib peshonasini qo'llarini silay boshladi,aylanib-o'rgilib peshonasini qo'llarini silay boshladi,0.3333,0.0357,0.9818,6,5,common_voice_uz_31910748.wav,"Aylanib-o'rgilib peshonasini, qo'llarini silay boshladi..."
1547,981585c035344f7fa727c2ecd55391ea75f7473e9d973d9fa41197206a4bc494254c377dfccb8cf88c7690f3293ee81bc614d3012e3bb00abb25a5d29f186616,common_voice_uz_31872853.mp3,1fcff11e2ebd1035f8ff7dd5b41f7e572f4076b98dc6599b6e402135d914f529,0,0,,,other,4.536,5,0.444,Sandiqni qulflaganing bilan taqdirni o'zgartirolmaysan.,Sandiqni qulflaganing bilan taqdirni o'zgartira olmaysan.,sandiqni qulflaganing bilan taqdirni o'zgartirolmaysan,sandiqni qulflaganing bilan taqdirni o'zgartira olmaysan,0.4,0.037,0.9818,5,6,common_voice_uz_31872853.wav,Sandiqni qulflaganing bilan taqdirni o'zgartirolmaysan.
1325,3a4114852cad2e79fe131478d076207c3cca01fa4e458fd4ec158eb48eb4600d3ff68bc7e94f1de4f0ec8f2e495bd48c85313f62859c074a444f8442514c8e4e,common_voice_uz_30674790.mp3,112e5e2c0262261f9e3701a1454b38d2a6a2f536b5904c4bd0ecb24b59ea53d5,0,0,twenties,male_masculine,other,9.36,12,0.9072,Unda hayronlik kaftini iyagiga tirovchidan yoki pushaymonlik barmog'ini tishlab turuvchidan boshqani ko'rmadim.,Unda hayronlik kaftini jag'iga tirovchidan yoki pushaymonlik barmog'ini tishlab turuvchidan boshqani ko'rmadim.,unda hayronlik kaftini iyagiga tirovchidan yoki pushaymonlik barmog'ini tishlab turuvchidan boshqani ko'rmadim,unda hayronlik kaftini jag'iga tirovchidan yoki pushaymonlik barmog'ini tishlab turuvchidan boshqani ko'rmadim,0.0833,0.0273,0.9818,12,12,common_voice_uz_30674790.wav,Unda hayronlik kaftini iyagiga tirovchidan yoki pushaymonlik barmog'ini tishlab turuvchidan boshqani ko'rmadim.
69,2160561702bac0e2048d2dc79810c2d8a6e6942a6dcac881613c06c4e55bff89d8a701dd45bbb60db546539d4ffb267306404c307352c9db5b3fbf197e8be9ed,common_voice_uz_29167605.mp3,98f91b2640cfeb5c316f2e84d3f13dd02682bf4ae46a6cb2c1e428058044a283,0,0,twenties,male_masculine,other,6.84,11,0.6123,"Fitratda fasod va aqlda falajlik hamroh bo'lgan dindorlik, qiymati yo'q dindorlikdir.","Fitnada fasod va aqlda falajlik hamroh bo'lgan dindorlik, qiymati yo'q dindorlikdir.",fitratda fasod va aqlda falajlik hamroh bo'lgan dindorlik qiymati yo'q dindorlikdir,fitnada fasod va aqlda falajlik hamroh bo'lgan dindorlik qiymati yo'q dindorlikdir,0.0909,0.0241,0.9818,11,11,common_voice_uz_29167605.wav,"Fitratda fasod va aqlda falajlik hamroh bo'lgan dindorlik, qiymati yo'q dindorlikdir."
843,bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d,common_voice_uz_30250655.mp3,63590c4a03f24a553e09d0b8a9bd7d3883d0b17b9bb7a29c3d47e641f19c029e,0,0,teens,male_masculine,other,9.828,14,0.7333,Ushbu qabr va qabrtosh Majdiddin Bag'dodiyga tegishli ekanligi haqidagi ma'lumot boshqa manbalarda ham uchraydi,Ushbu qabr va qabr tosh Majiddin Bag'dodiyga tegishli ekanligi haqida ma'lumot boshqa manbalarda ham uchraydi.,ushbu qabr va qabrtosh majdiddin bag'dodiyga tegishli ekanligi haqidagi ma'lumot boshqa manbalarda ham uchraydi,ushbu qabr va qabr tosh majiddin bag'dodiyga tegishli ekanligi haqida ma'lumot boshqa manbalarda ham uchraydi,0.2857,0.036,0.9818,14,15,common_voice_uz_30250655.wav,Ushbu qabr va qabrtosh Majdiddin Bag'dodiyga tegishli ekanligi haqida ma'lumot boshqa manbalarda ham uchraydi
1886,b303b536e41d001670724c7f7902bae04eb218dcb714e1371013df685b6dbadd8306f9e1cd3631f6fc259334b4408bafd3e8332379d865973f77707edd2b9bd8,common_voice_uz_31933824.mp3,3100a96d47f9548e05888c2fa96d71d8eab6f87c109cbb77e424c971945b5f80,0,0,twenties,male_masculine,other,9.288,14,0.6494,Baxt azoblar orqali sotib olinadi. Ishonch va muhabbatni hayotiy mezonga aylantirgan adib Fyodor Dostoyevskiy,Baxt azoblar orqali sotib olinadi. Ishonch va muhabbatni hayotiy mezonga aylantiradigan adib Fyodor Dostoevskiy.,baxt azoblar orqali sotib olinadi ishonch va muhabbatni hayotiy mezonga aylantirgan adib fyodor dostoyevskiy,baxt azoblar orqali sotib olinadi ishonch va muhabbatni hayotiy mezonga aylantiradigan adib fyodor dostoevskiy,0.1429,0.037,0.9817,14,14,common_voice_uz_31933824.wav,Baxt azoblar orqali sotib olinadi. Ishonch va muhabbatni hayotiy mezonga aylantiradigan adib Fyodor Dostoyevskiy.
182,ba6259effb0707163a6a7c2440301ffc466461192eea3a931e2a40b9a36d6d6a8bbe805e1bf219c1026d775378ea6fd0af19e66f842ad3b859cc934029ce4332,common_voice_uz_29195508.mp3,dc8cbab5e4012b030173f37babac882a4d3fe22c92edb82a27b24b0cbe53bdef,0,0,,,other,8.748,13,0.6181,Dunyo tan olgan buyuk mutafakkirlarimiz va mashhur ulamolarimizga munosib bo'lish deganda nimani tushunasiz?,Dunyoviy tan olgan buyuk mutafakkirlarimiz va mashhur ulamolarimizga munosib bo'lish deganida nimani tushunasiz?,dunyo tan olgan buyuk mutafakkirlarimiz va mashhur ulamolarimizga munosib bo'lish deganda nimani tushunasiz,dunyoviy tan olgan buyuk mutafakkirlarimiz va mashhur ulamolarimizga munosib bo'lish deganida nimani tushunasiz,0.1538,0.0374,0.9817,13,13,common_voice_uz_29195508.wav,Dunyo tan olgan buyuk mutafakkirlarimiz va mashhur ulamolarimizga munosib bo'lish deganda nimani tushunasiz?
2844,f425daa57347a2deff0ad63f1d33e057864745e9b13eaae066a062a31750e19c8da455e7261443f5371876f44687771afd78ac48116b7dee973bb8d4f0f089e9,common_voice_uz_33384474.mp3,6f0c87e7d127601188da35df0bf92c0f0577fc5c2ad1725d2e474c0d19f7c32b,0,0,,,other,8.316,10,0.3968,Bunaqasi har doim ham bo'lavermaydi. Qishloq xo'jaligi texnikalari narxi tushirildi,Bunaqasi har doim ham bilavermaydi. Qishloq xo'jaligi texnikalari narxi tushirildi.,bunaqasi har doim ham bo'lavermaydi qishloq xo'jaligi texnikalari narxi tushirildi,bunaqasi har doim ham bilavermaydi qishloq xo'jaligi texnikalari narxi tushirildi,0.1,0.0244,0.9816,10,10,common_voice_uz_33384474.wav,Bunaqasi har doim ham bo'lavermaydi. Qishloq xo'jaligi texnikalari narxi tushirildi
3359,bd78ebd2c6242ceb4521dddf551be725a08a37ffaf894b5b00920c4812d93393074f26f5b407fc44fb8ecbca6b4c8b851f96adc7d833ef2c4d31a9ecc15d9c31,common_voice_uz_36852904.mp3,8a1c66ba1b9c553ba65a86cf3193efad6735d34267346ac4550361b095ce8585,0,0,twenties,male_masculine,other,8.64,10,0.8894,"Albatta, urush xotiralari xotiradagina emas, qalbga cho'kib, qalbda og'riq berarkan.","Albatta, urush xotiralari xotiradagina emas, qalbga cho'kib, qalbdan og'riq berar ekan.",albatta urush xotiralari xotiradagina emas qalbga cho'kib qalbda og'riq berarkan,albatta urush xotiralari xotiradagina emas qalbga cho'kib qalbdan og'riq berar ekan,0.3,0.0375,0.9816,10,11,common_voice_uz_36852904.wav,"Albatta, urush xotiralari xotiradagina emas, qalbga cho'kib, qalbdan og'riq berarkan."
1914,bd78ebd2c6242ceb4521dddf551be725a08a37ffaf894b5b00920c4812d93393074f26f5b407fc44fb8ecbca6b4c8b851f96adc7d833ef2c4d31a9ecc15d9c31,common_voice_uz_31939449.mp3,329f7a69d0506625fd03a489b429a1bae1238f4cabd460debfdd1868237bb1d7,1,0,twenties,male_masculine,other,8.208,10,0.8894,Istanbul safari taassurotlari Otaturk jon bergan saroy Usmonliga qimmatga tushgan...,Istanbul safari taassurotlari: Otaturk jon bergan saroy Usmonlarga qimmatga tushgan.,istanbul safari taassurotlari otaturk jon bergan saroy usmonliga qimmatga tushgan,istanbul safari taassurotlari otaturk jon bergan saroy usmonlarga qimmatga tushgan,0.1,0.0247,0.9816,10,10,common_voice_uz_31939449.wav,Istanbul safari taassurotlari Otaturk jon bergan saroy Usmonliga qimmatga tushgan...
2559,9260821f24f12bb9efe3a773dbf515bcba0d3e06735b98c72d884a3e79932d12b4532051379a7dc37e607858a41522719eaf7b779116e0aa3ee1c04e589d3254,common_voice_uz_32401718.mp3,6014379a55467df06a4dafa044497030d58cbacd67dcdf9665bf2ccdb29ed90e,0,0,,,other,8.316,11,0.5,"Bir tomoni na'mataklar o'sib yotgan chakalakzor, bir tomoni o'pqondek chuqur jarlik.","Bir tomoni nemataklar o'sib yotgan chakalakzor, bir tomoni o'pqondek chuqur jarlik.",bir tomoni na'mataklar o'sib yotgan chakalakzor bir tomoni o'pqondek chuqur jarlik,bir tomoni nemataklar o'sib yotgan chakalakzor bir tomoni o'pqondek chuqur jarlik,0.0909,0.0244,0.9816,11,11,common_voice_uz_32401718.wav,"Bir tomoni na'mataklar o'sib yotgan chakalakzor, bir tomoni o'pqondek chuqur jarlik."
1166,3d70792c4a3fb147dd884e013dbb1318c2be7507e6dc5d3848d042ada038cdc9bb2b63ece92b611ae1140e3b03aa48153f2a0fc2bf079795f71c99022ab454f4,common_voice_uz_30449391.mp3,036845802c461a67ccaeb64fc10e701ed0cb546fe80d3ac408c4b4d8324e7d87,1,0,,,other,8.676,11,0.2538,Yaxshi ish qilmagan bo'lsang ham yaxshilik qilish niyating bo'lgani uchun tashakkur!,Yaxshi ish qilmagan bo'lsang ham yaxshilik qilish niyat bo'lgani uchun tashakkur.,yaxshi ish qilmagan bo'lsang ham yaxshilik qilish niyating bo'lgani uchun tashakkur,yaxshi ish qilmagan bo'lsang ham yaxshilik qilish niyat bo'lgani uchun tashakkur,0.0909,0.0361,0.9816,11,11,common_voice_uz_30449391.wav,Yaxshi ish qilmagan bo'lsang ham yaxshilik qilish niyating bo'lgani uchun tashakkur!
342,9d085e631a58943e284f9a6795eb83a63c9293442e5ead19aca2ab43300230277974c6eb86ff38955d4ac588292ebb5bcc4f60b4cacb2431c1df70bc21236676,common_voice_uz_30029774.mp3,96245d04c37351061fec389530ac66ccc348b1170bb5495c9f059320b1e9747b,1,0,twenties,male_masculine,other,8.028,9,0.7438,"Tashkent City'ga qo'ngan vertolyot, havosi ifloslangan poytaxt, emlanayotgan bolalar","Toshkent Cityga qo'ngan vertolyot, havosi ifloslangan poytaxt, emlanayotgan bolalar.",tashkent city'ga qo'ngan vertolyot havosi ifloslangan poytaxt emlanayotgan bolalar,toshkent cityga qo'ngan vertolyot havosi ifloslangan poytaxt emlanayotgan bolalar,0.2222,0.0244,0.9816,9,9,common_voice_uz_30029774.wav,"Toshkent Cityga qo'ngan vertolyot, havosi ifloslangan poytaxt, emlanayotgan bolalar"
2158,7ad1c2f404346adca1439a3061d2264cebdcd0b2255cbc5c50f5d7d9c2cf53381161f4b12d7e56ed8871a9b193c2b008fea7d59b5f6367263e23382fc5b7379f,common_voice_uz_32077192.mp3,49663537ea09d8f69c662b69a7f24d69d177fbbef5b24e1a663be0cabbb551b4,1,0,twenties,male_masculine,other,9.72,10,0.7928,"Portugaliyada mojaro, Turinda inqiroz, Xavida yana g'alaba. Kun o'yinlari yakunlari","Portugaliyada mojarolar, Turinda inqiroz, Xavida yana g'alaba, kun o'yinlari yakunlari.",portugaliyada mojaro turinda inqiroz xavida yana g'alaba kun o'yinlari yakunlari,portugaliyada mojarolar turinda inqiroz xavida yana g'alaba kun o'yinlari yakunlari,0.1,0.0375,0.9816,10,10,common_voice_uz_32077192.wav,"Portugaliyada mojaro, Turinda inqiroz, Xavida yana g'alaba. Kun o'yinlari yakunlari"
2480,7d9c4ec779776ce1eced6882496fd3a1b78981c42fdeb6861f7cb9f344ece884a66cdde7cd48a8aef97117649ee091b0d7d1aab8c8aed38255a53859923f9167,common_voice_uz_32301442.mp3,5d499a37df15697c1e2127cf760be35dcc03128acea06e517ee98ac55b1672dd,0,0,twenties,male_masculine,other,8.748,8,0.0,Soliq kodeksiga oid e'tirozlar. U eng adolatsiz kodeksmi?,"Soliq kodeksiga oid e'tirozlar, u eng adolatsiz kodeks.",soliq kodeksiga oid e'tirozlar u eng adolatsiz kodeksmi,soliq kodeksiga oid e'tirozlar u eng adolatsiz kodeks,0.125,0.0364,0.9815,8,8,common_voice_uz_32301442.wav,Soliq kodeksiga oid e'tirozlar. U eng adolatsiz kodeks
3624,2143e2fad4e7de42747b75f150a204a5c1192339ade7c21a9ef60b53097a61cac2c65fb0ac38079c0685f44dea24372d8b86b24cb20ba6090eb1f71d2b63a378,common_voice_uz_43495076.mp3,98e546f3059152120502451f9969dabb9e44cfe41905636de894e9bc8848f36b,0,0,,,other,4.77,8,0.5,Ronaldu ketgach uzoq vaqt bosim ostida o'ynadim Morata,"Ronaldo ketgach uzoq vaqt bosim ostida o'ynadim, Morata.",ronaldu ketgach uzoq vaqt bosim ostida o'ynadim morata,ronaldo ketgach uzoq vaqt bosim ostida o'ynadim morata,0.125,0.0185,0.9815,8,8,common_voice_uz_43495076.wav,"Ronaldo ketgach uzoq vaqt bosim ostida o'ynadim, Morata."
427,30fd02023d452dbd8d83510cf487aabca11a7138c6245bf13db730dfd6e9f71e9f3ce9c7e690f730dcbd1ab281acd9b201a2a71b0dc81eac3c63620d7f79f993,common_voice_uz_30062955.mp3,a39250ae247b1367bceb4e22bc0c035d1648a416b9257ebc607bf4ebc5b707c8,1,0,twenties,female_feminine,other,8.46,12,0.8815,Ijobiy kamsitish ayollarning barcha sohalarda erkaklarga qaraganda kam daromad olishining sabablaridan biridir,Ijobiy kamsitish ayollarning barcha sohada erkaklarga qaraganda kam daromad olishning sabablaridan biridir.,ijobiy kamsitish ayollarning barcha sohalarda erkaklarga qaraganda kam daromad olishining sabablaridan biridir,ijobiy kamsitish ayollarning barcha sohada erkaklarga qaraganda kam daromad olishning sabablaridan biridir,0.1667,0.0364,0.9815,12,12,common_voice_uz_30062955.wav,Ijobiy kamsitish ayollarning barcha sohada erkaklarga qaraganda kam daromad olishining sabablaridan biridir
1944,897b0360186b6e88cd6bd22ffd86419cffd5ec7d3b64ce48206bbff6b175b4f4484551d1389c19fbf5453ee92d2a9e851b5258844e57bc24844c1e1305e6f06e,common_voice_uz_31941090.mp3,391b8c68c2265ac739c6e60ff3e617828b0e84324e1e46f7aed2626ccc9c0583,1,1,,,other,5.29,5,0.0945,Amerikalik milliarder dollardan qutulishga chaqirmoqda,Amerikalik milliarder dollardan qutilishga chaqirmoqda.,amerikalik milliarder dollardan qutulishga chaqirmoqda,amerikalik milliarder dollardan qutilishga chaqirmoqda,0.2,0.0185,0.9815,5,5,common_voice_uz_31941090.wav,Amerikalik milliarder dollardan qutulishga chaqirmoqda
666,30fd02023d452dbd8d83510cf487aabca11a7138c6245bf13db730dfd6e9f71e9f3ce9c7e690f730dcbd1ab281acd9b201a2a71b0dc81eac3c63620d7f79f993,common_voice_uz_30200673.mp3,10a8dda7aff7ff454d0c270673f09a2367cd2b0cf39ec540b05c7ac3cfbe0e3a,1,0,twenties,female_feminine,other,8.208,12,0.8815,O'zbekiston Respublikasining vakolatli organlaridan chet elda doimiy yashash uchun ruxsatnoma olish mumkinmi?,O'zbekiston Respublikasining vakolati organlaridan chet yilda doimiy yashash uchun ruxsatnoma olish mumkinmi?,o'zbekiston respublikasining vakolatli organlaridan chet elda doimiy yashash uchun ruxsatnoma olish mumkinmi,o'zbekiston respublikasining vakolati organlaridan chet yilda doimiy yashash uchun ruxsatnoma olish mumkinmi,0.1667,0.0278,0.9815,12,12,common_voice_uz_30200673.wav,O'zbekiston Respublikasining vakolati organlaridan chet elda doimiy yashash uchun ruxsatnoma olish mumkinmi?
2585,0d444817c44e7d9094bad52e93daf31519cc1d428f31fc132c0acafe664d3b21be4652d96341fe598c12454cbb26a8e47eb09cf1ae8c63ec2d3a73bbdc2f9527,common_voice_uz_32471925.mp3,6078fca5dbdd3e51261c1bb701834e59c6c51ba98bae24ce8098da49eddbe623,0,0,twenties,male_masculine,other,6.12,7,0.5805,Eldor Shomurodov Mourinyo Romaga o'tishimni hal qilgan,Eldor Shomurodov: Mourinho Romaga o'tishimni hal qilgan.,eldor shomurodov mourinyo romaga o'tishimni hal qilgan,eldor shomurodov mourinho romaga o'tishimni hal qilgan,0.1429,0.0185,0.9815,7,7,common_voice_uz_32471925.wav,Eldor Shomurodov Mourinyo Romaga o'tishimni hal qilgan
320,30fd02023d452dbd8d83510cf487aabca11a7138c6245bf13db730dfd6e9f71e9f3ce9c7e690f730dcbd1ab281acd9b201a2a71b0dc81eac3c63620d7f79f993,common_voice_uz_30021823.mp3,945d5a49f1d390ed287a82ba862fd245796d0af8aefa9d8b1a4f0d580caeeb94,1,0,twenties,female_feminine,other,8.46,14,0.8815,"U shunday odam ediki, o'zi amalga oshirgan to'lov komissiyasi uchun menejerlarimning jonini xalqumiga keltirdi.","U shunday odam ediki, o'zi amalga oshirgan to'lov komissiyasi uchun menejerlarning jonini halqumiga keltirdi.",u shunday odam ediki o'zi amalga oshirgan to'lov komissiyasi uchun menejerlarimning jonini xalqumiga keltirdi,u shunday odam ediki o'zi amalga oshirgan to'lov komissiyasi uchun menejerlarning jonini halqumiga keltirdi,0.1429,0.0275,0.9815,14,14,common_voice_uz_30021823.wav,"U shunday odam ediki, o'zi amalga oshirgan to'lov komissiyasi uchun menejerlarining jonini halqumiga keltirdi."
1533,98e99dd783803c64d2bed3246b1f7ac58aac22dd8e9c3cfc348c05366c963c96d1a6e93fdee6a63a789577f0cf6b3ccc4253c992adf3f83b05312c7386548744,common_voice_uz_31871916.mp3,21098e7adcadb89d1e97c250537766bc6a20fe129dd4ee2e86e1dc932de6a5a3,0,0,teens,male_masculine,other,6.036,9,0.7197,Sudda shar'iy turmush qurilganini ma'lum qilish ajrim jarayonini tezrlashtiradimi?,Sudda shari'y turmush qurilganini ma'lum qilish ajrim jarayonini tezlashtiradimi?,sudda shar'iy turmush qurilganini ma'lum qilish ajrim jarayonini tezrlashtiradimi,sudda shari'y turmush qurilganini ma'lum qilish ajrim jarayonini tezlashtiradimi,0.2222,0.037,0.9814,9,9,common_voice_uz_31871916.wav,Sudda shar'iy turmush qurilganini ma'lum qilish ajrim jarayonini tezlashtiradimi?
1079,eab5bd0c621c7a2025b188ba9722180bde120adb2029b620341eba9601a7bd3d2dc1e53b13a813679d8846df7bcff0462d1328ad6d12743642e943c2e8522612,common_voice_uz_30353069.mp3,02971c0d6b5e3563d329033bcefbdc2d372d2bd86d4aabbdd2a6ca2c30b11a11,0,0,,,other,9.54,12,0.0615,Yoshi oltmishdan oshgan odamga faqat bitta maslahatim bor ishlash va yana ishlash!,"Yoshi 60 dan oshgan odamga faqat bitta maslahat bor, ishlash va yana ishlash.",yoshi oltmishdan oshgan odamga faqat bitta maslahatim bor ishlash va yana ishlash,yoshi oltmish dan oshgan odamga faqat bitta maslahat bor ishlash va yana ishlash,0.25,0.037,0.9814,12,13,common_voice_uz_30353069.wav,Yoshi oltmishdan oshgan odamga faqat bitta maslahat bor ishlash va yana ishlash!
2552,7a987123a29543634d0a61ec04e24d46179fb0a27df99aa2a419a0d2a00df76e99d0bffb9147cd1ac19a39799a8d44a99202410f5360ba382113c10256164112,common_voice_uz_32385830.mp3,5aef076d2c64434f97ab6c508845e85a4223ee35fa0ad77f275ce96c0b1677f3,0,0,twenties,male_masculine,other,6.28,11,0.7424,"Go'balak ot dumi ostidan chiqdi degandan, telpagim bilan tapillatib urib o'ldirdim.",Ko'balak ot dumi ostidan chiqdi deganda telpagim bilan tapillatib urib o'ldirdim.,go'balak ot dumi ostidan chiqdi degandan telpagim bilan tapillatib urib o'ldirdim,ko'balak ot dumi ostidan chiqdi deganda telpagim bilan tapillatib urib o'ldirdim,0.1818,0.0247,0.9814,11,11,common_voice_uz_32385830.wav,"Go'balak ot dumi ostidan chiqdi degandan, telpagim bilan tapillatib urib o'ldirdim."
1705,f5df47f5c9b4f2701a8006da285e8557459f4647861b5978f72ab58d566f457bf82b750dd2c3a858b7baa52404eb72bee75fbebd4ba95dfdf62425dc857ed00a,common_voice_uz_31894266.mp3,2b17227a9424a189138169faa6fd76bef089a519033b5f9f694ce196ae53e7f4,0,0,twenties,male_masculine,other,9.036,12,0.8389,Checheniston rahbari Ramzan Qodirov qo'shni ingush xalqini bir hovuch provokatorlarni to'xtatishga chaqirdi,Checheniston rahbari Ramzan Kadirov qo'shni Ingush xalqini bir hovuch provokatorlarni to'xtatishga chaqirdi.,checheniston rahbari ramzan qodirov qo'shni ingush xalqini bir hovuch provokatorlarni to'xtatishga chaqirdi,checheniston rahbari ramzan kadirov qo'shni ingush xalqini bir hovuch provokatorlarni to'xtatishga chaqirdi,0.0833,0.0187,0.9813,12,12,common_voice_uz_31894266.wav,Checheniston rahbari Ramzan Qodirov qo'shni ingush xalqini bir hovuch provokatorlarni to'xtatishga chaqirdi
2887,ab983926d766e8755ec9acee1360c9dbdfd31315c1a9f5aa5f78cdaf7c016a894c0d9620f9f14fdf0432cc32445a0337b9c8965b4e863d9ce5446f6c7c1b8db8,common_voice_uz_33399955.mp3,72b80b374f63661cbf0b67557ae29c2873a0f83fb87917138c722e35a3bda6c3,0,0,,,other,8.676,9,0.8511,Urganchda iste'molchilarning pullarini talon-toroj qilgan nazoratchi-inspektorning kirdikorlari fosh bo'ldi,Urganchda iste'molchilarning pullarini talon-taroj qilgan nazoratchi inspektorning kirdikorlari fosh bo'ldi.,urganchda iste'molchilarning pullarini talon-toroj qilgan nazoratchi-inspektorning kirdikorlari fosh bo'ldi,urganchda iste'molchilarning pullarini talon-taroj qilgan nazoratchi inspektorning kirdikorlari fosh bo'ldi,0.3333,0.0187,0.9813,9,10,common_voice_uz_33399955.wav,Urganchda iste'molchilarning pullarini talon-toroj qilgan nazoratchi-inspektorning kirdikorlari fosh bo'ldi
2532,a55eef53b7c9006f7543a35b5a2c5010c3ddc6743bda0a7ac82e03e0175116aeaa8a98d3e1d75ed761118768f7b37e563342ef3007bdec54ce933ca2cf4a1bd7,common_voice_uz_32380753.mp3,5ec996154337d27063063277b8def1635c056af3f4a988f4ffa9b591875b715c,0,0,,,other,9.756,12,0.5,"Bo'lsa kerak fikr ila shohi zamon, Yaxshiga yaxshiyu, yomonga yomon. Alisher Navoiy","Bo'lsa kerak fikr el shohi zamon, yaxshiga yaxshiyu yomonga yomon. Alisher Navoiy",bo'lsa kerak fikr ila shohi zamon yaxshiga yaxshiyu yomonga yomon alisher navoiy,bo'lsa kerak fikr el shohi zamon yaxshiga yaxshiyu yomonga yomon alisher navoiy,0.0833,0.025,0.9811,12,12,common_voice_uz_32380753.wav,"Bo'lsa kerak fikr ila shohi zamon, Yaxshiga yaxshiyu, yomonga yomon. Alisher Navoiy"
